time,gFx,gFy,gFz,TgF
4.312345,1.3141,0.1652,0.1229,1.33
4.328800,1.2923,0.1554,0.2431,1.32
4.351627,1.1543,0.2041,0.3286,1.22
4.377582,0.9574,0.3152,0.3943,1.08
4.394933,0.8760,0.3809,0.3342,1.01
4.411662,0.8345,0.3502,0.1847,0.92
4.428119,0.8555,0.2881,0.1048,0.91
4.448599,0.9270,0.1645,0.0733,0.94
4.477919,1.1169,0.0804,0.1664,1.13
4.495355,1.1460,0.0699,0.2082,1.17
4.512953,1.1347,0.0885,0.2143,1.16
4.528199,1.0854,0.1469,0.1894,1.11
4.549186,0.9850,0.1796,0.1183,1.01
4.577009,0.8108,0.2085,0.0464,0.84
4.594386,0.7478,0.1767,0.0293,0.77
4.611418,0.7141,0.1281,0.0081,0.73
4.634040,0.6928,0.0746,-0.0131,0.70
4.661042,0.7411,0.0602,-0.0732,0.75
4.678207,0.7719,0.0773,-0.0630,0.78
4.694171,0.8171,0.1061,-0.0541,0.83
4.711436,0.8508,0.1105,-0.0658,0.86
4.746369,0.9065,0.1296,-0.0341,0.92
4.765127,0.9476,0.1852,0.0225,0.97
4.776710,0.9867,0.2094,0.0384,1.01
4.793402,1.0524,0.2232,0.1092,1.08
4.828114,1.1431,0.2278,0.1922,1.18
4.849796,1.2403,0.2544,0.0789,1.27
4.862984,1.1909,0.2439,-0.0595,1.22
4.877498,1.1269,0.1924,-0.1743,1.16
4.893814,1.2217,0.1037,-0.1208,1.23
4.927948,1.5163,0.1713,0.1458,1.53
4.950277,1.2090,0.3474,0.2595,1.28
4.964828,0.9640,0.4191,0.2294,1.08
4.977119,0.8494,0.4371,0.1588,0.97
5.010402,0.6947,0.2740,0.1671,0.77
5.027397,0.7355,0.1046,0.2185,0.77
5.048571,0.8713,0.0047,0.2734,0.91
5.063469,1.0038,0.0594,0.2681,1.04
5.078078,1.0619,0.1694,0.2483,1.10
5.110408,1.1228,0.3001,0.2355,1.19
5.127416,1.0267,0.3147,0.1740,1.09
5.147242,0.8948,0.2670,0.0801,0.94
5.162161,0.8269,0.2041,0.0284,0.85
5.193793,0.8313,0.0597,0.0515,0.84
5.211699,0.8222,0.0250,0.0713,0.83
5.227535,0.8394,-0.0010,0.0750,0.84
5.247101,0.8543,-0.0133,0.0906,0.86
5.259952,0.8648,-0.0113,0.0926,0.87
5.293182,0.8467,0.0243,0.0882,0.85
5.309380,0.8557,0.0271,0.0825,0.86
5.326932,0.8729,0.0433,0.0887,0.88
5.344931,0.9379,0.0848,0.0985,0.95
5.363103,0.9818,0.1381,0.0990,1.00
5.392086,1.0465,0.1545,0.1063,1.06
5.409057,1.0930,0.1263,0.0724,1.10
5.429025,1.0722,0.1012,0.0237,1.08
5.443556,0.9894,0.0189,-0.0624,0.99
5.463682,0.9659,-0.1037,-0.1429,0.98
5.493036,1.1902,-0.0529,0.0205,1.19
5.510465,1.3134,0.1286,0.0865,1.32
5.526195,1.3050,0.2497,0.0596,1.33
5.545984,1.2130,0.2617,0.1852,1.25
5.575398,1.1357,0.2148,0.2888,1.19
5.592791,1.0029,0.1992,0.3818,1.09
5.610142,0.8829,0.2674,0.4498,1.03
5.625692,0.8389,0.3604,0.3862,0.99
5.646140,0.8005,0.3872,0.1784,0.91
5.676155,0.9845,0.2248,-0.0153,1.01
5.692366,1.2354,0.0941,0.0413,1.24
5.709294,1.3158,0.0066,0.1549,1.32
5.725796,1.2887,0.0096,0.2172,1.31
5.748004,1.2254,0.0709,0.2299,1.25
5.774846,1.0744,0.1352,0.1556,1.09
5.792184,0.9363,0.1682,0.1202,0.96
5.808989,0.8110,0.1931,0.0680,0.84
5.848556,0.7028,0.1119,0.0186,0.71
5.849174,0.7028,0.1119,0.0186,0.71
5.882020,0.6987,0.0995,-0.0067,0.71
5.891927,0.7241,0.1098,0.0030,0.73
5.908753,0.7847,0.1376,0.0171,0.80
5.945867,0.7952,0.1911,-0.0241,0.82
5.958665,0.8025,0.1845,-0.0497,0.82
5.974780,0.8157,0.1628,-0.0673,0.83
5.994131,0.8455,0.1315,-0.0348,0.86
6.009634,0.8814,0.1212,0.0117,0.89
6.051694,1.0570,0.1650,0.1312,1.08
6.053133,1.0649,0.1647,0.1507,1.09
6.074433,1.1480,0.1862,0.1984,1.18
6.091583,1.2596,0.2316,0.1659,1.29
6.126257,1.1145,0.2255,-0.0607,1.14
6.142515,1.1880,0.1901,0.0007,1.20
6.163542,1.4387,0.1417,0.0843,1.45
6.181068,1.5005,0.2468,0.1368,1.53
6.192872,1.2960,0.2849,0.1700,1.34
6.224159,0.7935,0.3418,0.0433,0.87
6.243892,0.6617,0.3560,0.0418,0.75
6.262493,0.7285,0.2285,0.1102,0.77
6.274466,0.8650,0.1198,0.2382,0.91
6.308093,1.1968,0.0187,0.4088,1.26
6.325894,1.1669,0.1469,0.3431,1.23
6.343265,1.1110,0.2717,0.2693,1.18
6.363065,1.0076,0.3264,0.1971,1.08
6.379351,0.9207,0.2969,0.1151,0.97
6.407884,0.8059,0.1762,0.0677,0.83
6.424785,0.8089,0.0904,0.0613,0.82
6.441047,0.8089,0.0606,0.0946,0.82
6.463640,0.8257,0.0614,0.1290,0.84
6.476583,0.8250,0.0648,0.1470,0.84
6.507383,0.8455,0.0687,0.1826,0.87
6.524251,0.8560,0.0844,0.1676,0.88
6.541224,0.8621,0.0888,0.1246,0.88
6.568582,0.8890,0.0623,0.0286,0.89
6.584527,0.8814,0.0448,0.0010,0.88
6.606751,0.9153,0.0280,0.0245,0.92
6.624634,0.9633,0.0387,0.0596,0.97
6.645665,1.0160,0.0973,0.0853,1.02
6.667218,1.0646,0.1354,0.0958,1.08
6.690347,1.0316,0.1144,0.0242,1.04
6.707075,1.0287,0.0269,-0.0202,1.03
6.724099,1.0411,-0.0670,-0.0822,1.05
6.757562,1.2034,0.0206,0.0547,1.20
6.773637,1.3190,0.1711,0.0476,1.33
6.792317,1.2757,0.2920,0.0159,1.31
6.806478,1.2105,0.2676,0.1041,1.24
6.844495,1.0690,0.1212,0.2475,1.10
6.865055,0.9708,0.1200,0.3613,1.04
6.873452,0.9381,0.1603,0.3476,1.01
6.891055,0.8897,0.2190,0.2632,0.95
6.906368,0.8867,0.2067,0.1664,0.93
6.945589,1.0742,0.1125,0.0447,1.08
6.958698,1.1469,0.1135,0.0755,1.16
6.972920,1.1802,0.1368,0.1356,1.20
6.990424,1.1450,0.1479,0.2138,1.17
7.007263,1.1218,0.1613,0.2206,1.15
7.046676,0.9820,0.2463,0.1148,1.02
7.063090,0.9258,0.2509,0.0931,0.96
7.072683,0.8863,0.2451,0.0816,0.92
7.091102,0.8338,0.2062,0.0394,0.86
7.123282,0.7768,0.1142,0.0217,0.79
7.141481,0.7446,0.1037,0.0142,0.75
7.161292,0.7553,0.1324,0.0191,0.77
7.181111,0.7690,0.1813,0.0037,0.79
7.190387,0.7805,0.1924,-0.0089,0.80
7.222765,0.8269,0.1889,-0.0537,0.85
7.239768,0.8303,0.1628,-0.0576,0.85
7.261735,0.8274,0.1366,-0.0561,0.84
7.277911,0.8674,0.1484,-0.0089,0.88
7.309882,1.0304,0.2175,0.0430,1.05
7.324000,1.1022,0.2116,0.1053,1.13
7.342422,1.1606,0.1933,0.1664,1.19
7.361837,1.2444,0.2329,0.1593,1.28
7.374359,1.2210,0.2341,0.0440,1.24
7.406560,1.0693,0.1224,-0.3082,1.12
7.422667,1.1482,0.0235,-0.2498,1.18
7.438881,1.3514,-0.0331,-0.1582,1.36
7.462046,1.4247,0.0878,0.2087,1.44
7.477155,1.3358,0.3062,0.3613,1.42
7.506796,0.8972,0.5756,0.1789,1.08
7.522463,0.8333,0.4347,0.1253,0.95
7.538756,0.8609,0.2395,0.1488,0.91
7.559127,0.9246,0.0618,0.2453,0.96
7.588555,0.9464,0.1769,0.2390,0.99
7.605795,0.9186,0.2791,0.1735,0.98
7.623192,0.9630,0.3333,0.1964,1.04
7.639462,0.9379,0.3660,0.1882,1.02
7.661539,0.8611,0.3411,0.1710,0.94
7.688478,0.8015,0.2129,0.1080,0.84
7.705182,0.8215,0.1117,0.0806,0.83
7.722204,0.8235,0.0467,0.0885,0.83
7.739726,0.7984,0.0171,0.0821,0.80
7.759565,0.8726,0.0135,0.0711,0.88
7.789065,0.8967,0.0106,0.0450,0.90
7.805423,0.8804,0.0352,0.0274,0.88
7.823448,0.8870,0.0597,0.0531,0.89
7.863892,1.0169,0.1408,0.0880,1.03
7.864249,1.0169,0.1408,0.0880,1.03
7.883819,1.0214,0.1762,0.0897,1.04
7.906178,1.0121,0.1242,0.0613,1.02
7.923657,1.0309,0.0890,0.0181,1.03
7.959470,0.9933,0.0179,-0.0805,1.00
7.973901,0.9735,-0.0406,-0.1553,0.99
7.995538,1.0444,-0.0516,-0.1590,1.06
8.004369,1.0734,-0.0389,-0.1042,1.08
8.041059,1.3099,0.2691,-0.0069,1.34
8.057854,1.2235,0.2670,0.0438,1.25
8.071535,1.2053,0.2172,0.1523,1.23
8.088342,1.1792,0.2043,0.2819,1.23
8.105179,1.0758,0.1826,0.3631,1.15
8.141565,0.9195,0.3560,0.4442,1.08
8.157015,0.8758,0.3792,0.3655,1.02
8.170849,0.8475,0.3716,0.2273,0.95
8.187542,0.8589,0.3047,0.0669,0.91
8.204307,0.9520,0.2043,0.0019,0.97
8.238925,1.1296,0.0120,0.1197,1.14
8.259841,1.1734,0.0257,0.2152,1.19
8.275498,1.1907,0.0888,0.2325,1.22
8.287735,1.1494,0.1442,0.2255,1.18
8.320353,0.9381,0.2321,0.1302,0.98
8.339435,0.8028,0.2246,0.0694,0.84
8.357551,0.7387,0.1926,0.0286,0.76
8.370723,0.7258,0.1647,0.0079,0.74
8.387316,0.7248,0.1205,-0.0131,0.73
8.420545,0.8047,0.0919,-0.0390,0.81
8.437316,0.8350,0.1090,-0.0211,0.84
8.457876,0.8428,0.1526,-0.0246,0.86
8.472676,0.8420,0.1826,-0.0414,0.86
8.490837,0.8597,0.1794,-0.0644,0.88
8.522070,0.9012,0.1132,-0.0412,0.91
8.537865,0.9244,0.0941,0.0093,0.93
8.561666,1.0278,0.1711,0.0906,1.05
8.577968,1.0698,0.2214,0.1798,1.11
8.603807,1.1538,0.2759,0.1458,1.20
8.620997,1.2058,0.2642,0.0638,1.24
8.639572,1.1150,0.2013,-0.0805,1.14
8.654244,1.0619,0.1330,-0.1294,1.08
8.675897,1.2901,0.0113,-0.0735,1.29
8.695520,1.5034,0.0558,0.0328,1.50
8.719557,1.2926,0.2351,0.1798,1.33
8.736383,1.0588,0.3348,0.1510,1.12
8.758004,0.8960,0.4564,0.0929,1.01
8.773978,0.8359,0.4073,0.0860,0.93
8.803241,0.8576,0.1638,0.2570,0.91
8.821016,0.8694,0.0707,0.3271,0.93
8.837877,0.9109,0.0968,0.3269,0.97
8.861734,0.9515,0.2663,0.2756,1.03
8.879206,1.0069,0.3333,0.2824,1.10
8.904437,0.9605,0.3683,0.2106,1.05
8.920135,0.8860,0.3071,0.1871,0.96
8.936686,0.8284,0.2139,0.1393,0.87
8.956908,0.8511,0.1037,0.1029,0.86
8.986215,0.8802,0.0343,0.1349,0.89
9.002627,0.8648,0.0411,0.1388,0.88
9.020852,0.8818,0.0355,0.1151,0.89
9.037294,0.9246,0.0066,0.1090,0.93
9.077121,0.8831,0.0436,0.0865,0.89
9.094553,0.8613,0.0509,0.0496,0.86
9.102340,0.8709,0.0431,0.0391,0.87
9.119897,0.8983,0.0277,0.0313,0.90
9.152532,0.9920,0.0811,0.0538,1.00
9.175839,1.0145,0.1117,0.0773,1.02
9.189908,1.0097,0.0919,0.0848,1.02
9.204136,1.0416,0.0914,0.0887,1.05
9.219537,1.0556,0.1281,0.0687,1.07
9.253463,1.0218,0.0077,-0.0383,1.02
9.276873,1.0719,-0.0574,-0.0419,1.07
9.295357,1.1841,0.0501,0.0515,1.19
9.302465,1.2170,0.0956,0.0580,1.22
9.320133,1.3011,0.2446,0.0122,1.32
9.352747,1.1452,0.1965,0.1378,1.17
9.373578,1.0651,0.1654,0.2162,1.10
9.387508,0.9918,0.1203,0.2914,1.04
9.401892,0.9510,0.1354,0.3699,1.03
9.436849,0.8787,0.3604,0.3813,1.02
9.452388,0.8716,0.3907,0.2539,0.99
9.475181,0.9283,0.2873,0.0538,0.97
9.488822,1.0262,0.1889,0.0181,1.04
9.502484,1.1323,0.0569,0.0403,1.13
9.535790,1.2393,-0.0413,0.2111,1.26
9.552673,1.2263,0.0406,0.2536,1.25
9.575050,1.0971,0.1645,0.2321,1.13
9.593730,0.9933,0.2334,0.1966,1.04
9.618341,0.8276,0.2837,0.1353,0.89
9.635015,0.7721,0.2661,0.0929,0.82
9.653722,0.6969,0.2123,0.0574,0.73
9.675285,0.7141,0.1513,0.0051,0.73
9.689081,0.7480,0.1127,-0.0138,0.76
9.718128,0.7956,0.0958,-0.0065,0.80
9.735082,0.8077,0.1168,-0.0048,0.82
9.754494,0.7996,0.1515,-0.0113,0.81
9.771229,0.8103,0.1635,-0.0444,0.83
9.785263,0.8284,0.1542,-0.0626,0.84
9.819418,0.9205,0.1319,-0.0089,0.93
9.835214,0.9642,0.1447,0.0491,0.98
9.855957,1.0553,0.2029,0.1845,1.09
9.873484,1.1198,0.2461,0.2267,1.17
9.901715,1.2200,0.2031,0.1430,1.25
9.917425,1.2530,0.1845,0.0867,1.27
9.934353,1.1787,0.1335,-0.0197,1.19
9.957305,1.2019,0.0485,-0.0326,1.20
9.975245,1.3986,-0.0326,0.0142,1.40
10.000825,1.3529,0.1482,0.1261,1.37
10.017635,1.1152,0.3159,0.1051,1.16
