time,gFx,gFy,gFz,TgF
5.279530,0.1262,-0.1296,-0.9881,1.00
5.296170,0.1267,-0.1254,-0.9847,1.00
5.313757,0.1318,-0.1215,-0.9803,1.00
5.335544,0.1358,-0.1208,-0.9771,0.99
5.362177,0.1362,-0.1264,-0.9793,1.00
5.378324,0.1346,-0.1266,-0.9812,1.00
5.396152,0.1318,-0.1268,-0.9864,1.00
5.413799,0.1301,-0.1256,-0.9828,1.00
5.433155,0.1321,-0.1256,-0.9822,1.00
5.461747,0.1343,-0.1284,-0.9810,1.00
5.479458,0.1311,-0.1264,-0.9798,1.00
5.494887,0.1313,-0.1259,-0.9833,1.00
5.513058,0.1326,-0.1268,-0.9828,1.00
5.537645,0.1350,-0.1244,-0.9815,1.00
5.560617,0.1350,-0.1244,-0.9822,1.00
5.578140,0.1341,-0.1242,-0.9825,1.00
5.594404,0.1318,-0.1247,-0.9820,1.00
5.614742,0.1331,-0.1252,-0.9817,1.00
5.645680,0.1316,-0.1268,-0.9815,1.00
5.660926,0.1334,-0.1266,-0.9822,1.00
5.677643,0.1306,-0.1254,-0.9840,1.00
5.710854,0.1304,-0.1261,-0.9835,1.00
5.731608,0.1299,-0.1254,-0.9798,1.00
5.744606,0.1343,-0.1259,-0.9837,1.00
5.761135,0.1331,-0.1279,-0.9810,1.00
5.778940,0.1301,-0.1261,-0.9810,1.00
5.810999,0.1350,-0.1228,-0.9845,1.00
5.834979,0.1343,-0.1247,-0.9859,1.00
5.844602,0.1382,-0.1223,-0.9815,1.00
5.861236,0.1394,-0.1237,-0.9766,0.99
5.878046,0.1343,-0.1247,-0.9784,1.00
5.911635,0.1265,-0.1281,-0.9857,1.00
5.939042,0.1243,-0.1273,-0.9861,1.00
5.949516,0.1245,-0.1240,-0.9825,1.00
5.960166,0.1253,-0.1232,-0.9833,1.00
5.994480,0.1336,-0.1286,-0.9833,1.00
6.012400,0.1350,-0.1271,-0.9833,1.00
6.031820,0.1343,-0.1252,-0.9822,1.00
6.044046,0.1336,-0.1232,-0.9800,1.00
6.060745,0.1329,-0.1230,-0.9791,1.00
6.097226,0.1311,-0.1281,-0.9840,1.00
6.112553,0.1297,-0.1254,-0.9825,1.00
6.142556,0.1285,-0.1215,-0.9840,1.00
6.142947,0.1285,-0.1215,-0.9840,1.00
6.176739,0.1282,-0.1284,-0.9837,1.00
6.193801,0.1299,-0.1279,-0.9852,1.00
6.212073,0.1287,-0.1266,-0.9837,1.00
6.232041,0.1306,-0.1252,-0.9800,1.00
6.261331,0.1326,-0.1284,-0.9810,1.00
6.280966,0.1313,-0.1271,-0.9815,1.00
6.296642,0.1311,-0.1252,-0.9800,1.00
6.313665,0.1331,-0.1247,-0.9805,1.00
6.332245,0.1324,-0.1242,-0.9812,1.00
6.360538,0.1294,-0.1247,-0.9840,1.00
6.376270,0.1285,-0.1223,-0.9840,1.00
6.393434,0.1257,-0.1235,-0.9845,1.00
6.410763,0.1245,-0.1247,-0.9845,1.00
6.430908,0.1226,-0.1259,-0.9849,1.00
6.460905,0.1245,-0.1259,-0.9822,1.00
6.476622,0.1285,-0.1259,-0.9842,1.00
6.493065,0.1269,-0.1271,-0.9837,1.00
6.511053,0.1285,-0.1249,-0.9825,1.00
6.554905,0.1265,-0.1268,-0.9879,1.00
6.555313,0.1265,-0.1268,-0.9879,1.00
6.576216,0.1306,-0.1240,-0.9810,1.00
6.593481,0.1313,-0.1212,-0.9766,0.99
6.629699,0.1206,-0.1261,-0.9840,1.00
6.642069,0.1209,-0.1277,-0.9877,1.00
6.663735,0.1162,-0.1271,-0.9886,1.00
6.676419,0.1116,-0.1237,-0.9859,1.00
6.692620,0.1189,-0.1240,-0.9822,1.00
6.732981,0.1236,-0.1264,-0.9837,1.00
6.742326,0.1250,-0.1266,-0.9828,1.00
6.758829,0.1236,-0.1249,-0.9837,1.00
6.776046,0.1189,-0.1235,-0.9842,1.00
6.793046,0.1192,-0.1244,-0.9864,1.00
6.835509,0.1199,-0.1244,-0.9879,1.00
6.835907,0.1199,-0.1244,-0.9879,1.00
6.858802,0.1206,-0.1184,-0.9835,1.00
6.876797,0.1180,-0.1235,-0.9847,1.00
6.908420,0.1177,-0.1261,-0.9879,1.00
6.926012,0.1172,-0.1244,-0.9861,1.00
6.949611,0.1160,-0.1242,-0.9881,1.00
6.958767,0.1177,-0.1240,-0.9871,1.00
6.976177,0.1194,-0.1252,-0.9871,1.00
7.008571,0.1231,-0.1261,-0.9837,1.00
7.025443,0.1241,-0.1252,-0.9842,1.00
7.045131,0.1257,-0.1244,-0.9845,1.00
7.059241,0.1260,-0.1237,-0.9852,1.00
7.091985,0.1262,-0.1224,-0.9830,1.00
7.108000,0.1278,-0.1230,-0.9810,1.00
7.129718,0.1278,-0.1235,-0.9857,1.00
7.142629,0.1301,-0.1247,-0.9847,1.00
7.159218,0.1313,-0.1256,-0.9828,1.00
7.192343,0.1324,-0.1296,-0.9849,1.00
7.208625,0.1338,-0.1308,-0.9830,1.00
7.234240,0.1374,-0.1273,-0.9784,1.00
7.241949,0.1414,-0.1252,-0.9805,1.00
7.275139,0.1458,-0.1228,-0.9820,1.00
7.292208,0.1472,-0.1247,-0.9788,1.00
7.309408,0.1431,-0.1279,-0.9788,1.00
7.324467,0.1382,-0.1281,-0.9786,1.00
7.345800,0.1373,-0.1335,-0.9830,1.00
7.374248,0.1416,-0.1303,-0.9817,1.00
7.391937,0.1451,-0.1281,-0.9805,1.00
7.408521,0.1465,-0.1249,-0.9812,1.00
7.424801,0.1472,-0.1277,-0.9833,1.00
7.446882,0.1521,-0.1310,-0.9776,1.00
7.475569,0.1563,-0.1312,-0.9740,1.00
7.491074,0.1544,-0.1286,-0.9754,1.00
7.508850,0.1572,-0.1298,-0.9756,1.00
7.524592,0.1563,-0.1315,-0.9791,1.00
7.545565,0.1565,-0.1266,-0.9803,1.00
7.575262,0.1578,-0.1273,-0.9786,1.00
7.591384,0.1553,-0.1293,-0.9781,1.00
7.608011,0.1553,-0.1328,-0.9786,1.00
7.645223,0.1588,-0.1328,-0.9784,1.00
7.657703,0.1555,-0.1324,-0.9786,1.00
7.673642,0.1590,-0.1315,-0.9781,1.00
7.690449,0.1624,-0.1317,-0.9779,1.00
7.707474,0.1636,-0.1335,-0.9768,1.00
7.745829,0.1668,-0.1324,-0.9788,1.00
7.757186,0.1668,-0.1320,-0.9784,1.00
7.774473,0.1681,-0.1320,-0.9773,1.00
7.790226,0.1688,-0.1312,-0.9771,1.00
7.813154,0.1676,-0.1324,-0.9732,1.00
7.844671,0.1688,-0.1317,-0.9742,1.00
7.857636,0.1690,-0.1324,-0.9761,1.00
7.874427,0.1705,-0.1320,-0.9744,1.00
7.891048,0.1690,-0.1335,-0.9766,1.00
7.924494,0.1716,-0.1349,-0.9747,1.00
7.948906,0.1727,-0.1345,-0.9752,1.00
7.957357,0.1721,-0.1366,-0.9730,1.00
7.974137,0.1741,-0.1349,-0.9756,1.00
7.991137,0.1734,-0.1347,-0.9744,1.00
8.033224,0.1741,-0.1403,-0.9744,1.00
8.039830,0.1744,-0.1376,-0.9761,1.00
8.056864,0.1795,-0.1320,-0.9735,1.00
8.073507,0.1763,-0.1310,-0.9771,1.00
8.107446,0.1805,-0.1320,-0.9735,1.00
8.124178,0.1790,-0.1335,-0.9695,0.99
8.151703,0.1709,-0.1408,-0.9747,1.00
8.168506,0.1700,-0.1379,-0.9742,1.00
8.180928,0.1700,-0.1373,-0.9754,1.00
8.206090,0.1709,-0.1342,-0.9754,1.00
8.223489,0.1721,-0.1349,-0.9759,1.00
8.247250,0.1749,-0.1357,-0.9744,1.00
8.257764,0.1763,-0.1364,-0.9756,1.00
8.290352,0.1749,-0.1349,-0.9737,1.00
8.307008,0.1721,-0.1324,-0.9735,1.00
8.323336,0.1716,-0.1333,-0.9776,1.00
8.344602,0.1709,-0.1349,-0.9781,1.00
8.372659,0.1709,-0.1308,-0.9756,1.00
8.389379,0.1709,-0.1310,-0.9764,1.00
8.405986,0.1693,-0.1324,-0.9761,1.00
8.423628,0.1660,-0.1361,-0.9759,1.00
8.444959,0.1668,-0.1361,-0.9759,1.00
8.472456,0.1676,-0.1354,-0.9761,1.00
8.490016,0.1681,-0.1335,-0.9754,1.00
8.506608,0.1668,-0.1335,-0.9744,1.00
8.522293,0.1676,-0.1366,-0.9781,1.00
8.544292,0.1656,-0.1349,-0.9768,1.00
8.573109,0.1648,-0.1310,-0.9776,1.00
8.590361,0.1665,-0.1320,-0.9744,1.00
8.606744,0.1653,-0.1328,-0.9768,1.00
8.623496,0.1646,-0.1303,-0.9732,1.00
8.648163,0.1614,-0.1303,-0.9764,1.00
8.672225,0.1595,-0.1312,-0.9771,1.00
8.689216,0.1590,-0.1322,-0.9773,1.00
8.706072,0.1578,-0.1310,-0.9786,1.00
8.742682,0.1553,-0.1308,-0.9808,1.00
8.755823,0.1572,-0.1310,-0.9808,1.00
8.772304,0.1560,-0.1310,-0.9759,1.00
8.788985,0.1553,-0.1310,-0.9803,1.00
8.806018,0.1529,-0.1312,-0.9805,1.00
8.848472,0.1521,-0.1252,-0.9817,1.00
8.849256,0.1521,-0.1252,-0.9817,1.00
8.872310,0.1526,-0.1254,-0.9849,1.00
8.890836,0.1600,-0.1268,-0.9756,1.00
8.922022,0.1544,-0.1254,-0.9735,0.99
8.942531,0.1465,-0.1315,-0.9786,1.00
8.955156,0.1434,-0.1342,-0.9828,1.00
8.971463,0.1402,-0.1328,-0.9840,1.00
8.988056,0.1402,-0.1293,-0.9825,1.00
9.021623,0.1446,-0.1259,-0.9805,1.00
9.042025,0.1470,-0.1296,-0.9808,1.00
9.055094,0.1448,-0.1293,-0.9803,1.00
9.072474,0.1446,-0.1289,-0.9781,1.00
9.106559,0.1382,-0.1271,-0.9815,1.00
9.121538,0.1382,-0.1256,-0.9820,1.00
9.141560,0.1380,-0.1291,-0.9835,1.00
9.154670,0.1390,-0.1254,-0.9833,1.00
9.172028,0.1378,-0.1232,-0.9825,1.00
9.205741,0.1341,-0.1244,-0.9822,1.00
9.222078,0.1334,-0.1264,-0.9849,1.00
9.243292,0.1306,-0.1296,-0.9864,1.00
9.255861,0.1309,-0.1289,-0.9847,1.00
9.288936,0.1341,-0.1261,-0.9833,1.00
9.305860,0.1346,-0.1279,-0.9798,1.00
9.322073,0.1346,-0.1277,-0.9822,1.00
9.346355,0.1338,-0.1264,-0.9815,1.00
9.363383,0.1321,-0.1261,-0.9845,1.00
9.387387,0.1287,-0.1242,-0.9837,1.00
9.404434,0.1292,-0.1244,-0.9849,1.00
9.421201,0.1269,-0.1232,-0.9833,1.00
9.438477,0.1275,-0.1223,-0.9825,1.00
9.465081,0.1253,-0.1228,-0.9840,1.00
9.489728,0.1241,-0.1256,-0.9837,1.00
9.504347,0.1250,-0.1242,-0.9845,1.00
9.537851,0.1236,-0.1254,-0.9835,1.00
9.563171,0.1226,-0.1259,-0.9840,1.00
9.563542,0.1226,-0.1259,-0.9840,1.00
9.587481,0.1231,-0.1242,-0.9820,1.00
9.603637,0.1213,-0.1266,-0.9835,1.00
9.651498,0.1211,-0.1237,-0.9840,1.00
9.651874,0.1211,-0.1237,-0.9840,1.00
9.670687,0.1199,-0.1242,-0.9859,1.00
9.687379,0.1185,-0.1235,-0.9845,1.00
9.704551,0.1218,-0.1256,-0.9840,1.00
9.741720,0.1194,-0.1240,-0.9840,1.00
9.753360,0.1182,-0.1240,-0.9835,1.00
9.770731,0.1201,-0.1223,-0.9874,1.00
9.787119,0.1226,-0.1249,-0.9910,1.01
9.820382,0.1267,-0.1240,-0.9788,0.99
9.837796,0.1243,-0.1230,-0.9781,0.99
9.864638,0.1182,-0.1259,-0.9881,1.00
9.877021,0.1157,-0.1303,-0.9910,1.01
9.887517,0.1136,-0.1291,-0.9915,1.01
9.921390,0.1157,-0.1247,-0.9854,1.00
9.948077,0.1245,-0.1256,-0.9820,1.00
9.955025,0.1255,-0.1244,-0.9805,1.00
9.969465,0.1278,-0.1259,-0.9830,1.00
10.002915,0.1306,-0.1244,-0.9837,1.00
10.019744,0.1294,-0.1224,-0.9837,1.00
10.046003,0.1297,-0.1268,-0.9847,1.00
10.053170,0.1297,-0.1277,-0.9868,1.00
10.069349,0.1306,-0.1291,-0.9837,1.00
10.103190,0.1355,-0.1224,-0.9798,1.00
10.119717,0.1355,-0.1240,-0.9817,1.00
10.139940,0.1360,-0.1281,-0.9810,1.00
10.153505,0.1360,-0.1303,-0.9822,1.00
10.190451,0.1392,-0.1284,-0.9812,1.00
10.203129,0.1404,-0.1286,-0.9812,1.00
10.219706,0.1451,-0.1273,-0.9779,1.00
10.236037,0.1458,-0.1286,-0.9791,1.00
10.261733,0.1472,-0.1286,-0.9798,1.00
10.286191,0.1483,-0.1277,-0.9798,1.00
10.302650,0.1504,-0.1281,-0.9803,1.00
10.320270,0.1495,-0.1277,-0.9784,1.00
10.337122,0.1521,-0.1296,-0.9808,1.00
10.356891,0.1555,-0.1298,-0.9786,1.00
10.386482,0.1526,-0.1291,-0.9803,1.00
10.402404,0.1534,-0.1291,-0.9798,1.00
10.419853,0.1546,-0.1298,-0.9800,1.00
10.435452,0.1567,-0.1300,-0.9779,1.00
10.460542,0.1600,-0.1305,-0.9773,1.00
10.485398,0.1602,-0.1330,-0.9776,1.00
10.503155,0.1602,-0.1312,-0.9791,1.00
10.519296,0.1595,-0.1320,-0.9784,1.00
10.557327,0.1621,-0.1315,-0.9771,1.00
10.563097,0.1612,-0.1330,-0.9773,1.00
10.585135,0.1632,-0.1296,-0.9773,1.00
