time,gFx,gFy,gFz,TgF
6.685271,0.6547,0.0157,0.2287,0.69
6.705626,0.6337,-0.0357,0.2052,0.67
6.725036,0.6451,-0.0311,0.1779,0.67
6.755994,0.6221,0.0243,0.2380,0.67
6.770699,0.6403,0.0489,0.2704,0.70
6.785357,0.6798,0.0523,0.2981,0.74
6.812029,0.8379,0.0030,0.3193,0.90
6.831139,0.9016,-0.0262,0.2893,0.95
6.851120,0.9464,-0.0511,0.2316,0.98
6.867933,0.9589,-0.0621,0.1996,0.98
6.884403,0.9097,-0.0389,0.1747,0.93
6.904666,0.8806,-0.0003,0.1607,0.90
6.934517,0.8902,0.0162,0.1237,0.90
6.950892,0.8934,-0.0147,0.1163,0.90
6.968026,0.9016,-0.0641,0.1470,0.92
6.984819,0.9314,-0.0651,0.1383,0.94
7.006672,0.9874,-0.0184,0.1386,1.00
7.034132,1.0492,-0.0213,0.1356,1.06
7.050117,1.0746,-0.0220,0.1136,1.08
7.067384,1.0595,-0.0375,0.0682,1.06
7.084632,1.0653,-0.0304,0.0655,1.07
7.131615,1.1811,-0.1554,0.1123,1.20
7.133673,1.1799,-0.1745,0.1395,1.20
7.150243,1.2918,-0.2700,0.2700,1.35
7.167643,1.5620,-0.2334,0.1779,1.59
7.192819,1.8428,-0.0934,0.3084,1.87
7.216499,1.5468,-0.3670,0.7474,1.76
7.234493,1.2933,-0.2784,0.8568,1.58
7.249790,1.1557,-0.0574,0.8199,1.42
7.267014,1.1081,0.1626,0.7935,1.37
7.304274,0.9342,0.2082,0.5467,1.10
7.316517,0.9225,0.1471,0.5224,1.07
7.334314,0.9324,0.0707,0.4256,1.03
7.350648,0.9391,0.0211,0.3168,0.99
7.392218,0.7940,-0.0560,0.2639,0.84
7.393022,0.7940,-0.0560,0.2639,0.84
7.415849,0.7192,0.0028,0.2567,0.76
7.433894,0.7192,0.0711,0.2220,0.76
7.450832,0.7211,0.1183,0.2001,0.76
7.493689,0.6153,0.0089,0.2035,0.65
7.494301,0.6153,0.0089,0.2035,0.65
7.516538,0.5633,-0.0534,0.2150,0.61
7.533661,0.5494,-0.0308,0.1622,0.57
7.566115,0.6197,0.0457,0.0916,0.63
7.583741,0.6508,0.0946,0.0757,0.66
7.603454,0.6931,0.1577,0.0438,0.71
7.624209,0.7050,0.1860,-0.0124,0.73
7.632737,0.7236,0.1736,-0.0321,0.74
7.666759,0.7560,0.0392,-0.1150,0.77
7.682909,0.7324,-0.0140,-0.1138,0.74
7.703166,0.7616,-0.0131,-0.0642,0.76
7.716877,0.8433,0.0179,-0.0182,0.84
7.732350,0.9615,0.0509,-0.0134,0.96
7.766082,1.0637,-0.0101,0.1381,1.07
7.782669,1.1821,-0.0167,0.2455,1.21
7.804373,1.4674,0.2160,0.1425,1.49
7.829273,1.5034,0.4130,-0.0072,1.56
7.849629,1.6365,0.2514,0.3212,1.69
7.866446,1.4164,0.3143,0.5993,1.57
7.883987,1.3138,0.4706,0.4840,1.48
7.899964,1.0976,0.2341,0.2939,1.16
7.928775,1.2032,-0.1545,0.4656,1.30
7.946474,1.0593,-0.1650,0.5372,1.20
7.965428,1.0092,-0.2090,0.5685,1.18
7.999395,0.8927,0.2129,0.4579,1.03
8.026317,0.9977,0.2771,0.4507,1.13
8.041342,0.9957,0.1384,0.3713,1.07
8.048639,0.9564,0.0569,0.3235,1.01
8.067254,0.7800,-0.0536,0.1976,0.81
8.098303,0.6635,-0.0607,0.1405,0.68
8.118608,0.6468,-0.0329,0.1535,0.67
8.133181,0.6771,-0.0145,0.1805,0.70
8.147919,0.7270,0.0017,0.2096,0.76
8.182415,0.9000,0.0042,0.1999,0.92
8.198335,0.9535,-0.0122,0.1542,0.97
8.227722,0.9249,-0.0397,0.0506,0.93
8.228282,0.9249,-0.0397,0.0506,0.93
8.247876,0.8770,-0.0930,0.0032,0.88
8.282834,0.8320,-0.1410,0.0970,0.85
8.299065,0.8716,-0.0951,0.1942,0.90
8.319239,0.9254,-0.0157,0.1733,0.94
8.339985,0.9659,0.0071,0.1104,0.97
8.350055,0.9967,-0.0069,0.0943,1.00
8.381702,0.9918,-0.0646,0.0107,0.99
8.397682,0.9647,-0.0369,-0.0749,0.97
8.418759,0.9703,0.0152,-0.1028,0.98
8.440547,1.0683,-0.0023,-0.0194,1.07
8.464337,1.2904,-0.0269,0.0626,1.29
8.481152,1.3402,-0.0534,0.2663,1.37
8.497483,1.3285,-0.2605,0.3574,1.40
8.516395,1.5261,-0.3900,0.1906,1.59
8.533169,1.8384,-0.2383,0.2104,1.87
8.564787,1.5738,0.1381,0.5979,1.69
8.582154,1.1135,0.1538,0.6748,1.31
8.598047,0.9121,0.1523,0.6572,1.13
8.616750,0.9156,0.1559,0.5979,1.10
8.647837,1.0481,0.1654,0.5141,1.18
8.664183,1.0407,0.1880,0.4144,1.14
8.681447,1.0683,0.1931,0.3794,1.15
8.702454,1.0661,0.1831,0.3320,1.13
8.716308,0.9926,0.1579,0.2947,1.05
8.747596,0.7541,0.0724,0.2719,0.80
8.764362,0.6556,0.0778,0.2472,0.70
8.780943,0.6451,0.1044,0.2211,0.69
8.797609,0.6368,0.1312,0.1332,0.66
8.817561,0.5778,0.1530,0.0834,0.60
8.847363,0.5787,0.1520,0.1764,0.62
8.864397,0.6100,0.0823,0.1353,0.63
8.880618,0.6633,0.0057,0.0773,0.67
8.900787,0.7185,-0.0450,0.0869,0.73
8.918292,0.7578,-0.0038,0.1027,0.76
8.947803,0.8462,0.1324,0.1268,0.87
8.964815,0.9286,0.1769,0.1470,0.96
8.980705,0.9638,0.1994,0.1647,1.00
9.007624,1.0145,0.1974,0.1111,1.04
9.029859,1.0976,0.1433,0.0970,1.11
9.047669,1.1968,0.1161,0.1141,1.21
9.064528,1.3270,0.0823,0.0950,1.33
9.080482,1.3815,0.0487,0.1463,1.39
9.101475,1.2547,0.1403,0.5221,1.37
9.127322,1.4177,0.7224,0.4784,1.66
9.147383,1.5388,0.6031,0.2714,1.67
9.164306,1.5722,0.2123,0.4866,1.66
9.180579,1.2999,0.0767,0.4410,1.37
9.208534,0.8795,0.1191,0.3965,0.97
9.229632,0.7270,0.1449,0.4668,0.88
9.248129,0.8552,0.1002,0.5353,1.01
9.263857,1.0104,0.0981,0.4857,1.13
9.297044,0.9053,0.1070,0.3440,0.97
9.318730,0.7441,0.0714,0.2595,0.79
9.340336,0.6281,0.0418,0.1886,0.66
9.346134,0.6097,0.0315,0.1840,0.64
9.363268,0.5927,0.0005,0.1871,0.62
9.395949,0.5587,-0.0541,0.2047,0.60
9.417353,0.5606,-0.0678,0.1938,0.60
9.440626,0.6508,-0.0688,0.2255,0.69
9.446088,0.6779,-0.0678,0.2414,0.72
9.479271,0.8194,-0.0751,0.3073,0.88
9.496854,0.8785,-0.0362,0.3193,0.94
9.524830,0.8790,0.0678,0.2863,0.93
9.538380,0.9151,0.0350,0.3161,0.97
9.546692,0.9782,0.0001,0.3315,1.03
9.580415,1.0292,-0.0814,0.2576,1.06
9.595754,1.0561,-0.0909,0.2113,1.08
9.619366,1.1291,-0.1376,0.0755,1.14
9.636396,1.1384,-0.1184,0.0860,1.15
9.647875,1.1303,-0.1122,0.1300,1.14
9.679194,1.1369,-0.0064,0.3091,1.18
9.696232,1.2713,-0.2703,0.6934,1.47
9.716537,1.5552,-0.2676,0.7542,1.75
9.738911,1.4993,0.0851,0.5695,1.61
9.762456,1.2468,0.2617,0.6631,1.44
9.779565,0.9605,0.1474,0.6093,1.15
9.796934,0.9072,0.0282,0.5152,1.04
9.816498,0.9771,-0.0238,0.4503,1.08
9.838640,1.0129,0.0851,0.3426,1.07
9.861685,0.9920,0.1417,0.3105,1.05
9.879517,0.9640,0.1009,0.2917,1.01
9.896871,0.9307,0.0604,0.2514,0.97
9.916376,0.8179,0.0550,0.1817,0.84
9.931143,0.7001,0.0648,0.1647,0.72
9.962010,0.5545,0.0716,0.2177,0.60
