time,gFx,gFy,gFz,TgF
9.125478,0.7221,0.0233,0.1474,0.74
9.143237,0.7602,0.0257,0.1556,0.78
9.182453,0.8978,-0.0299,0.0694,0.90
9.191533,0.9146,-0.0685,0.0582,0.92
9.208070,0.9368,-0.1508,0.0320,0.95
9.226055,0.9520,-0.1799,-0.0026,0.97
9.258559,0.9481,-0.1002,-0.0602,0.96
9.278773,0.9114,-0.0294,-0.0187,0.91
9.295395,0.9635,0.0174,-0.0101,0.96
9.307860,0.9782,0.0523,-0.0153,0.98
9.325056,0.9831,0.0844,-0.0258,0.99
9.357986,0.9281,0.0098,0.0330,0.93
9.378570,0.9428,-0.0919,0.1246,0.96
9.394013,0.9207,-0.0926,0.0039,0.93
9.407570,0.9034,-0.1711,-0.0588,0.92
9.426937,1.1315,-0.1647,-0.1122,1.15
9.457533,1.3178,0.3248,-0.0272,1.36
9.479147,1.2766,0.3441,0.0095,1.32
9.497700,1.4020,-0.0441,0.1065,1.41
9.507411,1.3937,-0.2507,0.0518,1.42
9.541235,1.2803,-0.2812,0.4554,1.39
9.557587,1.0646,-0.0802,0.5451,1.20
9.578688,0.8289,0.2339,0.4887,0.99
9.600981,0.7467,0.3727,0.2470,0.87
9.624132,0.9428,0.2102,0.1901,0.98
9.640605,1.1028,0.0739,0.1808,1.12
9.657247,1.0835,-0.0023,0.1882,1.10
9.678868,1.1228,-0.0727,0.2262,1.15
9.700703,1.1154,-0.0956,0.1994,1.14
9.723792,0.9488,-0.0934,0.1579,0.97
9.742899,0.8377,-0.0372,0.1073,0.85
9.758618,0.8362,0.0299,0.0491,0.84
9.774329,0.8113,0.0841,0.0186,0.82
9.798710,0.7717,0.1127,0.0188,0.78
9.818574,0.7730,0.1474,0.0394,0.79
9.841445,0.7658,0.1850,0.0564,0.79
9.858163,0.7891,0.1769,0.0577,0.81
9.874976,0.8171,0.1403,0.0489,0.83
9.894279,0.8431,0.0834,0.0242,0.85
9.923677,0.8328,0.0360,-0.0121,0.83
9.940794,0.8520,0.0450,-0.0367,0.85
9.957678,0.8923,0.0453,-0.0297,0.89
9.978137,0.9806,0.0543,0.0821,0.99
9.999764,1.0231,0.1957,0.1314,1.05
10.023084,0.9207,0.2082,0.1735,0.96
10.048278,1.2351,0.0939,0.1241,1.24
10.059462,1.3204,0.1098,-0.0395,1.33
10.097952,1.2630,-0.1228,-0.1634,1.28
10.098588,1.2796,-0.1635,-0.1247,1.30
10.118257,1.5445,-0.3397,0.0990,1.58
10.147575,1.4394,0.1564,0.3413,1.49
10.156976,1.1382,0.4494,0.4910,1.32
10.193454,0.9891,0.2781,0.3210,1.08
10.214886,0.9210,-0.1479,0.4430,1.03
10.223981,0.8790,-0.2583,0.4188,1.01
10.239464,0.8721,-0.2466,0.2851,0.95
10.274310,0.9256,0.2055,0.3108,1.00
10.294095,0.9722,0.3729,0.3611,1.10
10.321471,0.9730,0.1676,0.2663,1.02
10.322872,0.9638,0.1366,0.2573,1.01
10.339290,0.9056,-0.0008,0.2099,0.93
10.380604,0.7616,0.0284,0.1376,0.77
10.394174,0.7646,0.0516,0.1419,0.78
10.406139,0.7847,0.0641,0.1425,0.80
10.422905,0.8355,0.0587,0.1197,0.85
10.439485,0.8758,0.0262,0.0946,0.88
10.484791,0.9034,-0.0975,0.0156,0.91
10.485952,0.9034,-0.0975,0.0156,0.91
10.503888,0.9158,-0.0949,-0.0138,0.92
10.523058,0.9217,-0.0724,-0.0476,0.93
10.555563,0.9605,-0.0184,-0.0178,0.96
10.573060,0.9806,0.0257,-0.0180,0.98
10.593518,0.9840,0.0328,-0.0500,0.99
10.614868,0.9181,-0.1428,0.1200,0.94
10.639403,0.9200,-0.2053,0.1945,0.96
10.656438,0.8625,-0.2671,0.0662,0.91
10.672724,1.0053,-0.1715,-0.1252,1.03
10.693928,1.3125,0.1381,0.0012,1.32
10.715875,1.2852,0.4953,0.0638,1.38
10.739826,1.3441,0.1864,0.1710,1.37
10.756606,1.4001,-0.1823,0.0914,1.41
10.772845,1.3824,-0.3825,0.2453,1.46
10.793777,1.2193,-0.2712,0.4722,1.34
10.817617,0.9628,0.0643,0.4459,1.06
10.839998,0.8189,0.3623,0.3890,0.98
10.855138,0.7544,0.4308,0.3039,0.92
10.873906,0.8746,0.2747,0.2648,0.95
10.893351,1.0678,-0.0033,0.2253,1.09
10.915087,1.1870,-0.1901,0.2045,1.22
10.938796,1.2100,-0.2148,0.2243,1.25
10.955698,1.1289,-0.1161,0.2074,1.15
10.971261,0.9867,0.0094,0.1539,1.00
10.992439,0.8389,0.1461,0.0978,0.86
11.014364,0.7859,0.1747,0.0569,0.81
11.038527,0.7935,0.0878,-0.0011,0.80
11.055514,0.8226,0.0345,-0.0334,0.82
11.071288,0.8108,0.0511,-0.0113,0.81
11.093250,0.7311,0.1195,0.0007,0.74
11.115068,0.7434,0.1389,-0.0153,0.76
11.138542,0.7949,0.1261,-0.0194,0.81
11.155113,0.8086,0.1098,-0.0209,0.82
11.171169,0.8276,0.0773,-0.0311,0.83
11.192678,0.8573,0.0594,-0.0221,0.86
11.221092,0.9510,0.0639,-0.0297,0.95
11.237710,0.9984,0.0420,0.0313,1.00
