time,gFx,gFy,gFz,TgF
5.633624,0.9825,-0.0385,0.2028,1.00
5.658770,0.9813,-0.0382,0.2025,1.00
5.675794,0.9838,-0.0397,0.2052,1.01
5.692564,0.9825,-0.0392,0.2015,1.00
5.733230,0.9843,-0.0372,0.1984,1.00
5.733708,0.9843,-0.0372,0.1984,1.00
5.758428,0.9806,-0.0397,0.2020,1.00
5.777434,0.9806,-0.0397,0.2011,1.00
5.792612,0.9808,-0.0367,0.2011,1.00
5.832292,0.9810,-0.0416,0.2013,1.00
5.842493,0.9833,-0.0399,0.2011,1.00
5.858213,0.9825,-0.0411,0.2025,1.00
5.875422,0.9855,-0.0389,0.2040,1.01
5.892882,0.9859,-0.0350,0.2040,1.01
5.929705,0.9813,-0.0377,0.1999,1.00
5.941880,0.9813,-0.0377,0.2006,1.00
5.958318,0.9810,-0.0404,0.1987,1.00
5.975015,0.9794,-0.0404,0.1989,1.00
6.008728,0.9831,-0.0355,0.2050,1.00
6.028805,0.9810,-0.0343,0.2055,1.00
6.041918,0.9806,-0.0336,0.2062,1.00
6.057734,0.9822,-0.0338,0.2057,1.00
6.074458,0.9838,-0.0377,0.2128,1.01
6.107212,0.9867,-0.0360,0.2115,1.01
6.130693,0.9806,-0.0397,0.2033,1.00
6.141025,0.9791,-0.0413,0.2018,1.00
6.158916,0.9808,-0.0438,0.1996,1.00
6.191535,0.9813,-0.0409,0.2006,1.00
6.208323,0.9808,-0.0387,0.2015,1.00
6.224740,0.9813,-0.0372,0.2059,1.00
6.252727,0.9801,-0.0367,0.2067,1.00
6.275236,0.9801,-0.0397,0.2052,1.00
6.291631,0.9818,-0.0399,0.2059,1.00
6.308321,0.9831,-0.0392,0.2064,1.01
6.324330,0.9808,-0.0399,0.2111,1.00
6.349755,0.9789,-0.0331,0.2082,1.00
6.373817,0.9776,-0.0308,0.2096,1.00
6.391647,0.9784,-0.0341,0.2111,1.00
6.408247,0.9776,-0.0336,0.2131,1.00
6.424723,0.9831,-0.0348,0.2150,1.01
6.443532,0.9818,-0.0338,0.2143,1.01
6.474527,0.9815,-0.0331,0.2115,1.00
6.491218,0.9843,-0.0341,0.2140,1.01
6.508363,0.9815,-0.0320,0.2101,1.00
6.525388,0.9799,-0.0357,0.2104,1.00
6.550633,0.9815,-0.0401,0.2145,1.01
6.573651,0.9813,-0.0409,0.2104,1.00
6.591021,0.9831,-0.0365,0.2104,1.01
6.608050,0.9838,-0.0345,0.2099,1.01
6.644548,0.9815,-0.0367,0.2120,1.00
6.656996,0.9822,-0.0372,0.2106,1.01
6.674501,0.9808,-0.0382,0.2111,1.00
6.690546,0.9784,-0.0377,0.2126,1.00
6.708477,0.9784,-0.0380,0.2111,1.00
6.747071,0.9789,-0.0350,0.2133,1.00
6.747882,0.9794,-0.0336,0.2136,1.00
6.774550,0.9764,-0.0338,0.2133,1.00
6.791094,0.9801,-0.0341,0.2131,1.00
6.827041,0.9787,-0.0350,0.2148,1.00
6.840052,0.9791,-0.0355,0.2148,1.00
6.856721,0.9810,-0.0355,0.2157,1.01
6.874305,0.9789,-0.0360,0.2143,1.00
6.889828,0.9808,-0.0357,0.2123,1.00
6.932562,0.9789,-0.0341,0.2175,1.00
6.940333,0.9784,-0.0353,0.2160,1.00
6.955820,0.9779,-0.0365,0.2143,1.00
6.973234,0.9825,-0.0369,0.2143,1.01
7.007222,0.9806,-0.0367,0.2143,1.00
7.023160,0.9803,-0.0345,0.2148,1.00
7.043807,0.9796,-0.0329,0.2160,1.00
7.057506,0.9784,-0.0306,0.2157,1.00
7.073150,0.9791,-0.0331,0.2145,1.00
7.106674,0.9776,-0.0348,0.2189,1.00
7.123384,0.9759,-0.0350,0.2194,1.00
7.146957,0.9810,-0.0345,0.2218,1.01
7.155668,0.9799,-0.0331,0.2241,1.01
7.190233,0.9803,-0.0338,0.2189,1.01
7.207183,0.9828,-0.0336,0.2180,1.01
7.224001,0.9789,-0.0323,0.2164,1.00
7.252134,0.9745,-0.0369,0.2180,1.00
7.260041,0.9764,-0.0367,0.2201,1.00
7.290121,0.9799,-0.0392,0.2169,1.00
7.306639,0.9813,-0.0367,0.2199,1.01
7.324015,0.9806,-0.0343,0.2199,1.01
7.347557,0.9789,-0.0333,0.2192,1.00
7.358343,0.9784,-0.0313,0.2177,1.00
7.389214,0.9762,-0.0355,0.2172,1.00
7.405972,0.9747,-0.0385,0.2182,1.00
7.422787,0.9774,-0.0377,0.2199,1.00
7.443145,0.9782,-0.0367,0.2236,1.00
7.474185,0.9796,-0.0313,0.2248,1.01
7.488736,0.9820,-0.0338,0.2250,1.01
7.505495,0.9794,-0.0380,0.2262,1.01
7.542764,0.9806,-0.0355,0.2213,1.01
7.555559,0.9796,-0.0362,0.2224,1.01
7.571827,0.9787,-0.0369,0.2231,1.00
7.589305,0.9776,-0.0380,0.2206,1.00
7.621797,0.9759,-0.0362,0.2231,1.00
7.645885,0.9769,-0.0333,0.2220,1.00
7.655198,0.9784,-0.0350,0.2216,1.00
7.671118,0.9791,-0.0320,0.2241,1.00
7.688842,0.9787,-0.0360,0.2218,1.00
7.722222,0.9759,-0.0353,0.2245,1.00
7.742291,0.9769,-0.0348,0.2236,1.00
7.755999,0.9771,-0.0360,0.2241,1.00
7.771497,0.9813,-0.0341,0.2262,1.01
7.789450,0.9806,-0.0353,0.2238,1.01
7.822188,0.9789,-0.0350,0.2238,1.00
7.840742,0.9791,-0.0353,0.2211,1.00
7.855229,0.9779,-0.0367,0.2231,1.00
7.870967,0.9779,-0.0367,0.2220,1.00
7.906160,0.9801,-0.0382,0.2243,1.01
7.922929,0.9794,-0.0336,0.2250,1.01
7.946023,0.9784,-0.0343,0.2248,1.00
7.954749,0.9769,-0.0353,0.2250,1.00
7.972919,0.9771,-0.0355,0.2231,1.00
8.006266,0.9794,-0.0362,0.2224,1.00
8.022374,0.9828,-0.0348,0.2220,1.01
8.042789,0.9815,-0.0345,0.2229,1.01
8.055123,0.9791,-0.0301,0.2236,1.00
8.089080,0.9752,-0.0311,0.2194,1.00
8.104431,0.9766,-0.0336,0.2182,1.00
8.123651,0.9774,-0.0355,0.2199,1.00
8.150790,0.9782,-0.0318,0.2180,1.00
8.156843,0.9808,-0.0336,0.2175,1.01
8.187946,0.9810,-0.0320,0.2164,1.01
8.205556,0.9835,-0.0345,0.2133,1.01
8.221046,0.9818,-0.0350,0.2155,1.01
8.240313,0.9808,-0.0333,0.2138,1.00
8.270549,0.9769,-0.0318,0.2113,1.00
8.287731,0.9784,-0.0341,0.2126,1.00
8.303585,0.9794,-0.0350,0.2113,1.00
8.321643,0.9815,-0.0355,0.2145,1.01
8.344494,0.9801,-0.0316,0.2126,1.00
8.371151,0.9815,-0.0274,0.2111,1.00
8.388410,0.9822,-0.0323,0.2113,1.01
8.405398,0.9840,-0.0350,0.2099,1.01
8.421598,0.9828,-0.0375,0.2108,1.01
8.446958,0.9843,-0.0362,0.2126,1.01
8.470731,0.9815,-0.0311,0.2104,1.00
8.487330,0.9831,-0.0320,0.2084,1.01
8.503430,0.9825,-0.0301,0.2108,1.01
8.546617,0.9818,-0.0336,0.2067,1.00
8.547915,0.9818,-0.0336,0.2067,1.00
8.570773,0.9806,-0.0382,0.2059,1.00
8.587394,0.9803,-0.0367,0.2062,1.00
8.603132,0.9828,-0.0355,0.2050,1.00
8.640158,0.9796,-0.0389,0.2077,1.00
8.653251,0.9808,-0.0369,0.2074,1.00
8.669609,0.9808,-0.0367,0.2067,1.00
8.687722,0.9831,-0.0338,0.2047,1.00
8.703369,0.9818,-0.0343,0.2052,1.00
8.740801,0.9822,-0.0357,0.2108,1.01
8.753443,0.9794,-0.0362,0.2084,1.00
8.769767,0.9789,-0.0353,0.2096,1.00
8.786645,0.9831,-0.0323,0.2080,1.01
8.821062,0.9813,-0.0336,0.2067,1.00
8.843920,0.9810,-0.0357,0.2087,1.00
8.853688,0.9799,-0.0350,0.2104,1.00
8.870447,0.9787,-0.0320,0.2128,1.00
8.888408,0.9769,-0.0343,0.2115,1.00
8.919757,0.9835,-0.0355,0.2106,1.01
8.940338,0.9825,-0.0365,0.2106,1.01
8.952964,0.9803,-0.0323,0.2140,1.00
8.970688,0.9833,-0.0311,0.2167,1.01
8.986673,0.9810,-0.0301,0.2152,1.00
9.020888,0.9855,-0.0284,0.2128,1.01
9.036431,0.9810,-0.0296,0.2164,1.01
9.057506,0.9769,-0.0316,0.2131,1.00
9.069575,0.9779,-0.0338,0.2104,1.00
9.102660,0.9843,-0.0306,0.2143,1.01
9.119810,0.9845,-0.0289,0.2162,1.01
9.135681,0.9828,-0.0292,0.2182,1.01
9.161418,0.9759,-0.0326,0.2155,1.00
9.185474,0.9779,-0.0343,0.2113,1.00
9.202554,0.9801,-0.0353,0.2082,1.00
9.218431,0.9801,-0.0318,0.2115,1.00
9.242271,0.9784,-0.0336,0.2148,1.00
9.261206,0.9799,-0.0360,0.2175,1.00
9.285089,0.9796,-0.0367,0.2169,1.00
9.302448,0.9784,-0.0336,0.2123,1.00
9.319195,0.9803,-0.0308,0.2128,1.00
9.335451,0.9825,-0.0326,0.2118,1.01
9.357401,0.9835,-0.0362,0.2160,1.01
9.386194,0.9759,-0.0360,0.2175,1.00
9.404403,0.9762,-0.0360,0.2155,1.00
9.419385,0.9794,-0.0323,0.2157,1.00
9.434890,0.9818,-0.0316,0.2167,1.01
9.455907,0.9815,-0.0313,0.2177,1.01
9.485109,0.9806,-0.0292,0.2182,1.01
9.501949,0.9796,-0.0323,0.2169,1.00
9.518691,0.9776,-0.0331,0.2155,1.00
9.535628,0.9791,-0.0338,0.2196,1.00
9.558732,0.9808,-0.0353,0.2182,1.01
9.585487,0.9784,-0.0329,0.2177,1.00
9.601653,0.9796,-0.0323,0.2189,1.00
9.618409,0.9801,-0.0311,0.2187,1.00
9.659821,0.9791,-0.0348,0.2182,1.00
9.668378,0.9787,-0.0336,0.2211,1.00
9.685610,0.9784,-0.0338,0.2206,1.00
9.701436,0.9766,-0.0331,0.2226,1.00
9.719222,0.9794,-0.0301,0.2238,1.01
9.738758,0.9813,-0.0318,0.2229,1.01
9.768498,0.9791,-0.0311,0.2231,1.00
9.784525,0.9789,-0.0294,0.2216,1.00
9.801121,0.9769,-0.0320,0.2187,1.00
9.838445,0.9796,-0.0313,0.2204,1.00
9.851842,0.9794,-0.0311,0.2204,1.00
9.867810,0.9794,-0.0316,0.2216,1.00
9.885281,0.9796,-0.0289,0.2216,1.00
9.901826,0.9771,-0.0306,0.2211,1.00
9.943726,0.9789,-0.0320,0.2229,1.00
9.950743,0.9771,-0.0301,0.2236,1.00
9.968089,0.9757,-0.0311,0.2245,1.00
9.984315,0.9757,-0.0306,0.2213,1.00
10.001521,0.9789,-0.0313,0.2204,1.00
10.038431,0.9787,-0.0338,0.2250,1.00
10.051799,0.9828,-0.0323,0.2250,1.01
10.067422,0.9828,-0.0313,0.2248,1.01
10.084495,0.9769,-0.0304,0.2213,1.00
10.118230,0.9757,-0.0329,0.2243,1.00
10.134865,0.9787,-0.0348,0.2250,1.00
10.162857,0.9810,-0.0304,0.2236,1.01
10.170441,0.9796,-0.0304,0.2216,1.00
10.184393,0.9801,-0.0320,0.2201,1.01
10.216794,0.9789,-0.0299,0.2204,1.00
10.234050,0.9766,-0.0320,0.2208,1.00
10.254467,0.9754,-0.0308,0.2189,1.00
10.266520,0.9784,-0.0296,0.2172,1.00
10.300454,0.9782,-0.0306,0.2157,1.00
10.317130,0.9803,-0.0287,0.2167,1.00
10.334183,0.9791,-0.0316,0.2185,1.00
10.352764,0.9833,-0.0355,0.2206,1.01
10.367370,0.9782,-0.0345,0.2206,1.00
10.399931,0.9820,-0.0301,0.2226,1.01
10.416828,0.9806,-0.0313,0.2229,1.01
10.433493,0.9789,-0.0350,0.2224,1.00
10.457722,0.9764,-0.0375,0.2206,1.00
10.483038,0.9784,-0.0333,0.2213,1.00
10.500219,0.9822,-0.0313,0.2218,1.01
10.517145,0.9784,-0.0333,0.2204,1.00
10.533962,0.9791,-0.0331,0.2206,1.00
10.553677,0.9766,-0.0343,0.2204,1.00
10.582905,0.9801,-0.0357,0.2196,1.01
10.600402,0.9782,-0.0348,0.2196,1.00
10.617061,0.9803,-0.0336,0.2199,1.01
10.634314,0.9801,-0.0313,0.2216,1.01
10.661245,0.9752,-0.0336,0.2172,1.00
10.682486,0.9789,-0.0348,0.2148,1.00
10.699807,0.9815,-0.0333,0.2140,1.01
10.717650,0.9808,-0.0323,0.2126,1.00
10.732640,0.9759,-0.0362,0.2123,1.00
10.753675,0.9766,-0.0353,0.2164,1.00
10.782544,0.9784,-0.0331,0.2152,1.00
10.799250,0.9806,-0.0323,0.2143,1.00
10.816359,0.9815,-0.0320,0.2131,1.00
10.833236,0.9835,-0.0333,0.2131,1.01
10.854198,0.9813,-0.0345,0.2133,1.00
10.882142,0.9843,-0.0350,0.2123,1.01
10.899003,0.9799,-0.0318,0.2138,1.00
10.918615,0.9801,-0.0287,0.2133,1.00
10.934018,0.9806,-0.0282,0.2104,1.00
10.956387,0.9818,-0.0323,0.2099,1.00
10.981852,0.9813,-0.0348,0.2101,1.00
10.998940,0.9813,-0.0345,0.2104,1.00
11.015949,0.9806,-0.0323,0.2094,1.00
11.052101,0.9815,-0.0316,0.2143,1.01
11.066330,0.9850,-0.0333,0.2111,1.01
11.083377,0.9828,-0.0329,0.2104,1.01
11.098710,0.9822,-0.0336,0.2113,1.01
11.116315,0.9808,-0.0333,0.2118,1.00
11.155875,0.9791,-0.0338,0.2133,1.00
11.165331,0.9801,-0.0336,0.2126,1.00
11.182020,0.9810,-0.0345,0.2108,1.00
11.198452,0.9803,-0.0372,0.2108,1.00
11.244708,0.9791,-0.0331,0.2106,1.00
11.245510,0.9791,-0.0331,0.2106,1.00
11.265735,0.9808,-0.0316,0.2094,1.00
11.282430,0.9791,-0.0320,0.2120,1.00
