time,gFx,gFy,gFz,TgF
5.103853,1.0013,0.0788,0.0037,1.00
5.116384,0.9975,0.0785,0.0019,1.00
5.131967,0.9977,0.0776,0.0017,1.00
5.149087,1.0011,0.0802,-0.0018,1.00
5.183319,0.9999,0.0795,-0.0020,1.00
5.209242,0.9982,0.0776,-0.0045,1.00
5.219529,0.9989,0.0767,-0.0031,1.00
5.231987,1.0016,0.0760,-0.0011,1.00
5.249255,0.9982,0.0776,-0.0018,1.00
5.281682,0.9992,0.0758,-0.0043,1.00
5.303096,1.0020,0.0753,-0.0048,1.00
5.315344,0.9992,0.0785,-0.0033,1.00
5.331878,0.9996,0.0780,-0.0043,1.00
5.350542,1.0011,0.0767,-0.0018,1.00
5.381606,0.9980,0.0783,-0.0026,1.00
5.405012,0.9984,0.0776,-0.0038,1.00
5.418528,0.9984,0.0785,-0.0053,1.00
5.431776,0.9987,0.0785,-0.0011,1.00
5.465931,0.9999,0.0778,-0.0031,1.00
5.482385,1.0011,0.0780,-0.0031,1.00
5.502813,1.0018,0.0797,0.0007,1.00
5.515901,1.0033,0.0797,0.0042,1.01
5.531634,1.0043,0.0763,0.0054,1.01
5.574626,1.0018,0.0743,0.0054,1.00
5.582690,1.0045,0.0755,0.0063,1.01
5.600525,1.0013,0.0767,0.0049,1.00
5.614176,1.0029,0.0760,0.0056,1.01
5.647524,0.9936,0.0785,-0.0020,1.00
5.664854,0.9984,0.0755,-0.0026,1.00
5.682066,1.0024,0.0743,-0.0004,1.01
5.704545,1.0041,0.0790,-0.0016,1.01
5.717483,1.0008,0.0758,-0.0020,1.00
5.747407,0.9987,0.0719,-0.0020,1.00
5.766385,1.0008,0.0739,-0.0006,1.00
5.781368,0.9989,0.0763,0.0014,1.00
5.800998,1.0016,0.0790,0.0035,1.00
5.815770,0.9969,0.0773,0.0026,1.00
5.848314,1.0020,0.0765,0.0056,1.00
5.866152,0.9996,0.0755,0.0030,1.00
5.885538,0.9982,0.0773,0.0005,1.00
5.899756,0.9967,0.0770,-0.0001,1.00
5.931315,0.9984,0.0795,0.0005,1.00
5.949114,0.9994,0.0778,0.0019,1.00
5.964506,0.9994,0.0763,0.0026,1.00
5.988958,1.0026,0.0746,0.0071,1.01
6.001517,1.0008,0.0776,0.0075,1.00
6.031555,1.0033,0.0800,0.0095,1.01
6.047769,1.0029,0.0758,0.0110,1.01
6.063843,1.0013,0.0797,0.0100,1.00
6.088552,1.0011,0.0776,0.0088,1.00
6.101429,1.0004,0.0765,0.0071,1.00
6.131574,0.9996,0.0795,0.0086,1.00
6.146765,0.9989,0.0763,0.0107,1.00
6.163020,1.0029,0.0778,0.0115,1.01
6.184434,0.9989,0.0780,0.0122,1.00
6.212994,0.9989,0.0773,0.0110,1.00
6.230314,0.9999,0.0792,0.0140,1.00
6.247386,1.0006,0.0785,0.0115,1.00
6.264493,0.9994,0.0746,0.0119,1.00
6.290948,1.0029,0.0753,0.0149,1.01
6.307434,1.0016,0.0753,0.0132,1.00
6.331234,1.0013,0.0763,0.0132,1.00
6.346825,1.0004,0.0758,0.0100,1.00
6.363549,1.0001,0.0765,0.0095,1.00
6.383499,1.0001,0.0778,0.0112,1.00
6.413276,1.0008,0.0836,0.0159,1.00
6.431183,1.0020,0.0832,0.0176,1.01
6.447224,1.0020,0.0836,0.0168,1.01
6.479602,0.9996,0.0807,0.0135,1.00
6.501991,1.0026,0.0776,0.0110,1.01
6.514965,1.0038,0.0767,0.0107,1.01
6.529745,0.9977,0.0788,0.0061,1.00
6.546115,0.9960,0.0776,0.0049,1.00
6.579404,1.0026,0.0739,0.0095,1.01
6.604973,1.0013,0.0731,0.0100,1.00
6.615715,0.9980,0.0755,0.0115,1.00
6.629283,0.9982,0.0776,0.0105,1.00
6.647221,1.0033,0.0809,0.0132,1.01
6.679683,1.0013,0.0832,0.0135,1.00
6.699468,0.9994,0.0816,0.0144,1.00
6.712987,0.9989,0.0827,0.0130,1.00
6.729130,0.9984,0.0827,0.0115,1.00
6.747717,1.0006,0.0809,0.0115,1.00
6.780018,0.9977,0.0802,0.0093,1.00
6.804054,0.9987,0.0792,0.0100,1.00
6.816937,1.0001,0.0773,0.0130,1.00
6.828801,1.0045,0.0776,0.0144,1.01
6.863119,1.0057,0.0788,0.0132,1.01
6.881838,1.0011,0.0741,0.0128,1.00
6.900665,0.9989,0.0753,0.0128,1.00
6.914088,0.9994,0.0778,0.0110,1.00
6.945093,1.0011,0.0783,0.0103,1.00
6.962527,0.9992,0.0800,0.0107,1.00
