time,gFx,gFy,gFz,TgF
11.710799,0.8914,0.2998,0.3794,1.01
11.732326,0.8081,0.3066,0.3580,0.94
11.752403,0.8061,0.2419,0.3068,0.90
11.777522,0.8464,0.1030,0.2670,0.89
11.794196,0.8741,0.0436,0.2837,0.92
11.809979,0.8731,0.0299,0.3237,0.93
11.832387,0.8657,0.0604,0.3140,0.92
11.853186,0.8855,0.1223,0.2788,0.94
11.877994,0.8814,0.1615,0.2607,0.93
11.894110,0.8716,0.1794,0.2614,0.93
11.910239,0.8492,0.1743,0.2627,0.91
11.931250,0.8154,0.1447,0.2672,0.87
11.953221,0.8010,0.0827,0.2551,0.84
11.977428,0.8145,0.0215,0.2448,0.85
11.995957,0.8369,-0.0345,0.2238,0.87
12.010938,0.8574,-0.0678,0.2148,0.89
12.031102,0.8811,-0.0790,0.2241,0.91
12.050134,0.8799,-0.0404,0.2475,0.91
12.076402,0.9384,0.0301,0.1989,0.96
12.094363,0.9759,0.0616,0.1840,1.00
12.110486,1.0468,0.0916,0.2362,1.08
12.131096,1.1081,0.0751,0.3024,1.15
12.159197,1.0851,-0.0296,0.2805,1.12
12.176347,1.0477,-0.0783,0.2025,1.07
12.193144,1.0365,-0.0770,0.1575,1.05
12.238489,1.1685,0.0883,0.2954,1.21
12.239043,1.1685,0.1009,0.2979,1.21
12.254924,1.0979,0.1144,0.3354,1.15
12.275460,1.1098,0.0968,0.4379,1.20
12.310102,1.0502,0.0941,0.5968,1.21
12.332310,0.9288,0.2131,0.6154,1.13
12.349790,0.8643,0.2964,0.6091,1.10
12.359076,0.8555,0.3336,0.5944,1.09
12.375849,0.8406,0.3651,0.5269,1.06
12.415255,0.9713,0.3259,0.2956,1.07
12.437444,1.0206,0.2280,0.2323,1.07
12.437969,1.0206,0.2280,0.2323,1.07
12.459109,1.0206,0.0795,0.2670,1.06
12.476398,0.9952,-0.0010,0.2935,1.04
12.514692,0.9198,-0.0301,0.2968,0.97
12.532450,0.9051,0.0138,0.2812,0.95
12.542012,0.8953,0.0436,0.2565,0.93
12.559656,0.8792,0.0941,0.2059,0.91
12.592138,0.8562,0.1501,0.1121,0.88
12.609310,0.8394,0.1484,0.0869,0.86
12.632303,0.8133,0.1288,0.0929,0.83
12.653198,0.7886,0.1174,0.1016,0.80
12.662286,0.7761,0.1130,0.1088,0.79
12.693071,0.7837,0.1142,0.1018,0.80
12.710572,0.8242,0.1161,0.1002,0.84
12.732678,0.8443,0.0914,0.1422,0.86
12.754739,0.8374,0.0888,0.2133,0.87
12.775018,0.8988,0.1237,0.2785,0.95
12.791548,1.0380,0.1767,0.2670,1.09
12.808371,1.1091,0.2099,0.2399,1.15
12.828277,1.1855,0.1931,0.2175,1.22
12.845319,1.1921,0.1552,0.1637,1.21
12.875374,1.2452,0.1054,0.2961,1.28
12.891520,1.2261,0.0904,0.3042,1.27
12.908728,1.1741,0.1332,0.3503,1.23
12.928312,1.1972,0.1386,0.4058,1.27
12.947851,1.2400,0.1823,0.3445,1.30
12.975447,1.1264,0.2898,0.3168,1.21
12.991960,0.9041,0.3010,0.3452,1.01
13.007857,0.8318,0.3101,0.3147,0.94
13.029912,0.7817,0.2920,0.2641,0.88
13.047110,0.7847,0.2358,0.2749,0.86
13.076334,0.8252,0.0956,0.3051,0.88
13.092699,0.8420,0.0590,0.3266,0.91
13.107414,0.8741,0.0569,0.3555,0.95
13.129133,0.9178,0.0932,0.3559,0.99
13.150289,0.9105,0.1520,0.3093,0.97
13.176740,0.8631,0.2065,0.2551,0.92
13.192093,0.8367,0.2123,0.2455,0.90
13.229647,0.8052,0.1256,0.2397,0.85
13.230464,0.8091,0.1174,0.2411,0.85
13.258182,0.8462,0.0184,0.2431,0.88
13.283558,0.8743,-0.0619,0.2229,0.90
13.290832,0.8870,-0.0729,0.2199,0.92
13.327988,0.9466,-0.0697,0.1922,0.97
13.347787,0.9170,-0.0306,0.1642,0.93
13.357068,0.9039,-0.0122,0.1598,0.92
13.374057,0.9153,0.0296,0.1642,0.93
13.391760,0.9449,0.0699,0.1964,0.97
13.423677,1.0614,0.0594,0.2856,1.10
13.445285,1.0971,-0.0311,0.2707,1.13
13.464922,1.0968,-0.0863,0.1996,1.12
13.473713,1.0893,-0.0785,0.1791,1.11
13.507651,1.1359,0.0280,0.2321,1.16
13.523628,1.1841,0.1562,0.2979,1.23
13.545792,1.0668,0.1887,0.3677,1.14
13.565313,1.1196,0.1640,0.4817,1.23
13.574525,1.1555,0.1547,0.5544,1.29
13.609704,0.9701,0.1273,0.6594,1.18
13.624534,0.8726,0.1643,0.6379,1.09
13.645552,0.8618,0.2043,0.6108,1.08
13.664482,0.8484,0.2488,0.5367,1.03
13.690009,0.9601,0.2840,0.3718,1.07
13.708523,0.9855,0.2940,0.2741,1.06
13.723211,0.9818,0.2656,0.2348,1.04
13.747104,0.9379,0.1310,0.2001,0.97
13.771085,0.9393,0.0292,0.2374,0.97
13.789995,0.9508,-0.0215,0.2578,0.99
13.807190,0.9484,-0.0511,0.2851,0.99
13.824410,0.9270,-0.0338,0.2902,0.97
13.848066,0.8951,0.0424,0.2480,0.93
13.866822,0.8621,0.0946,0.1823,0.89
13.889914,0.8196,0.1493,0.1261,0.84
13.906542,0.7910,0.1713,0.1046,0.82
13.923329,0.8033,0.1845,0.0948,0.83
13.945811,0.7879,0.1938,0.0848,0.82
13.966928,0.7922,0.1965,0.0726,0.82
13.989593,0.7883,0.1650,0.0675,0.81
14.007303,0.8173,0.1263,0.0938,0.83
14.025728,0.8555,0.0990,0.1512,0.87
14.045044,0.8233,0.1093,0.2516,0.87
14.072852,0.9598,0.1515,0.2567,1.01
14.090233,1.1369,0.1845,0.2231,1.17
14.107658,1.2476,0.1647,0.2382,1.28
14.123276,1.2766,0.1281,0.2177,1.30
14.145614,1.3280,0.1207,0.3330,1.37
14.171857,1.1634,0.0904,0.3389,1.22
14.189145,1.1767,0.1065,0.3780,1.24
14.205802,1.2726,0.1051,0.4146,1.34
14.229324,1.1846,0.2260,0.4451,1.29
14.254798,0.9298,0.2989,0.3958,1.05
14.272355,0.7746,0.3171,0.3445,0.91
14.288658,0.7661,0.3316,0.2900,0.88
14.308762,0.8071,0.2527,0.2558,0.88
14.344965,0.8923,0.0727,0.3093,0.95
14.369025,0.9032,0.0558,0.3382,0.97
14.369662,0.8995,0.0614,0.3359,0.96
14.388047,0.8770,0.1056,0.3261,0.94
14.426698,0.8475,0.2465,0.2890,0.93
14.440956,0.8322,0.2644,0.2734,0.92
