time,gFx,gFy,gFz,TgF
6.569694,0.8198,-0.0331,0.1754,0.84
6.598343,0.8335,-0.0101,0.1938,0.86
6.615013,0.8518,0.0225,0.1882,0.87
6.631510,0.8890,0.0783,0.2495,0.93
6.664805,1.0812,0.2251,0.2220,1.13
6.687095,1.2405,0.2405,0.1830,1.28
6.710080,1.2698,0.2131,0.2367,1.31
6.715279,1.2564,0.2070,0.2385,1.30
6.733377,1.1790,0.1875,0.2077,1.21
6.765971,1.1274,0.2123,0.2138,1.17
6.789427,1.1804,0.1969,0.2148,1.22
6.806394,1.2510,0.2031,0.3108,1.30
6.814777,1.2698,0.1831,0.3697,1.34
6.849034,1.3717,-0.0010,0.4913,1.46
6.865386,1.3074,-0.0392,0.4615,1.39
6.886761,1.2412,0.0135,0.5008,1.34
6.905253,1.1440,0.1740,0.5321,1.27
6.914590,1.0910,0.2283,0.5336,1.24
6.949707,0.8738,0.3921,0.4556,1.06
6.965131,0.7565,0.4183,0.3834,0.95
6.985046,0.6813,0.4188,0.2458,0.84
7.002876,0.6640,0.3921,0.2273,0.80
7.030884,0.7883,0.2830,0.2013,0.86
7.054231,0.9161,0.1962,0.2157,0.96
7.064721,0.9323,0.1774,0.2087,0.97
7.088669,0.9522,0.1613,0.2380,0.99
7.108254,0.8967,0.1545,0.2394,0.94
7.130971,0.9190,0.1594,0.2273,0.96
7.148440,0.8919,0.1855,0.2192,0.94
7.164019,0.8878,0.2195,0.2385,0.95
7.184386,0.8169,0.2563,0.2434,0.89
7.201647,0.7690,0.3045,0.2220,0.86
7.230948,0.6689,0.3478,0.1869,0.78
7.248878,0.6473,0.3203,0.1679,0.74
7.264916,0.6242,0.3079,0.1610,0.71
7.285607,0.6195,0.2791,0.1339,0.69
7.304954,0.6659,0.2332,0.1021,0.71
7.332527,0.7045,0.1654,0.0394,0.72
7.347714,0.7351,0.1437,0.0222,0.75
7.364977,0.7427,0.1324,-0.0050,0.75
7.384353,0.8552,0.1303,-0.0409,0.87
7.414012,0.8983,0.1540,-0.0131,0.91
7.430952,0.9295,0.1615,0.0323,0.94
7.446824,0.9684,0.1606,0.0980,0.99
7.464383,0.9887,0.1743,0.0990,1.01
7.502328,1.1775,0.2910,0.0608,1.21
7.521887,1.2776,0.2989,0.1200,1.32
7.529643,1.3283,0.3238,0.2414,1.39
7.546400,1.4348,0.3618,0.4139,1.54
7.581065,1.2447,0.3323,0.1376,1.30
7.602105,1.0218,0.2781,0.2113,1.08
7.617723,0.9500,0.2642,0.1703,1.00
7.630335,0.8778,0.2805,0.1642,0.94
7.646328,0.8396,0.3255,0.2128,0.93
7.680277,0.8795,0.4024,0.2824,1.01
7.706403,0.9016,0.2861,0.2837,0.99
7.723797,0.9165,0.1990,0.3804,1.01
7.732009,0.9149,0.1676,0.4232,1.02
7.762674,0.9943,0.1638,0.4216,1.09
7.782136,1.0148,0.1720,0.3713,1.09
7.801451,1.0064,0.1867,0.2749,1.06
7.821661,0.9728,0.1967,0.1833,1.01
7.829710,0.9496,0.2060,0.1542,0.98
7.863162,0.8633,0.1857,0.1158,0.89
7.884402,0.8215,0.1303,0.1265,0.84
7.900938,0.8117,0.0895,0.1419,0.83
7.912665,0.8044,0.0699,0.1493,0.82
7.945842,0.7790,0.0476,0.1476,0.79
7.962185,0.7800,0.0553,0.1454,0.80
7.984866,0.8091,0.0670,0.1474,0.83
8.005075,0.8562,0.0795,0.1381,0.87
8.012424,0.8775,0.0909,0.1251,0.89
8.046081,0.9982,0.1303,0.1319,1.02
8.062642,1.0526,0.1228,0.1249,1.07
8.085805,1.0756,0.1051,0.1102,1.09
8.102769,1.0570,0.1024,0.1493,1.07
8.128720,1.0321,0.0743,0.1283,1.04
8.145792,0.9933,0.0560,0.1136,1.00
8.162361,0.9750,0.0487,0.1119,0.98
8.182325,0.9882,0.0616,0.1568,1.00
8.200477,1.0502,0.1491,0.2309,1.09
8.229748,1.1687,0.2178,0.3217,1.23
8.245971,1.1972,0.2241,0.4568,1.30
8.263459,1.1819,0.2722,0.4644,1.30
8.278468,1.0776,0.2747,0.4786,1.21
8.300504,0.9095,0.3289,0.4766,1.08
8.318012,0.8609,0.3860,0.3657,1.01
8.345158,0.9652,0.4024,0.2380,1.07
8.363325,1.0754,0.3909,0.2236,1.17
8.378830,1.1452,0.3760,0.2069,1.22
8.399333,1.1638,0.3164,0.2011,1.22
8.428155,1.0763,0.1948,0.1671,1.11
8.445169,1.0380,0.1517,0.1591,1.06
8.463329,1.0302,0.1471,0.1640,1.05
8.500501,0.9540,0.1990,0.1481,0.99
8.501269,0.9540,0.2053,0.1430,0.99
8.523268,0.9188,0.2321,0.1109,0.95
8.545340,0.8699,0.2446,0.0776,0.91
8.561979,0.8266,0.2348,0.0620,0.86
8.600370,0.7653,0.2229,0.0615,0.80
8.618348,0.7341,0.2297,0.0806,0.77
8.627847,0.7336,0.2353,0.0762,0.77
8.645417,0.7600,0.2635,0.0657,0.81
8.662307,0.8161,0.2884,0.0731,0.87
8.701387,0.9533,0.3509,0.0829,1.02
8.719717,1.0612,0.3560,0.0743,1.12
8.727726,1.0795,0.3590,0.0729,1.14
8.744319,1.1184,0.3502,0.0471,1.17
8.777473,1.1538,0.2388,-0.0514,1.18
8.799359,1.1601,0.1626,-0.1069,1.18
8.815455,0.8526,0.1466,0.5548,1.03
8.827634,1.0048,0.2514,0.3506,1.09
8.844691,1.3793,0.4086,0.1417,1.45
8.882023,1.1157,0.4212,0.5250,1.30
