time,gFx,gFy,gFz,TgF,Activity,Subject
7.644555,0.3515,-0.4059,-0.8433,1.0,LAYING,LAKSH
7.668876,0.3525,-0.4051,-0.8415,1.0,LAYING,LAKSH
7.695603,0.3528,-0.4039,-0.8413,1.0,LAYING,LAKSH
7.713862,0.3491,-0.4042,-0.841,1.0,LAYING,LAKSH
7.730754,0.3461,-0.4051,-0.8435,1.0,LAYING,LAKSH
7.749732,0.3466,-0.4073,-0.8452,1.0,LAYING,LAKSH
7.778014,0.3484,-0.4095,-0.8449,1.0,LAYING,LAKSH
7.798063,0.3468,-0.4076,-0.8386,0.99,LAYING,LAKSH
7.810713,0.3505,-0.4054,-0.8381,0.99,LAYING,LAKSH
7.828136,0.3503,-0.4007,-0.8377,0.99,LAYING,LAKSH
7.867701,0.351,-0.4068,-0.8461,1.0,LAYING,LAKSH
7.880659,0.3486,-0.4063,-0.8447,1.0,LAYING,LAKSH
7.894344,0.3486,-0.4068,-0.8454,1.0,LAYING,LAKSH
7.910455,0.3505,-0.4081,-0.8454,1.0,LAYING,LAKSH
7.929804,0.3463,-0.4076,-0.8435,1.0,LAYING,LAKSH
7.951563,0.3449,-0.4068,-0.8447,1.0,LAYING,LAKSH
7.977401,0.3422,-0.4037,-0.8484,1.0,LAYING,LAKSH
7.994449,0.3417,-0.4039,-0.8471,1.0,LAYING,LAKSH
8.011087,0.3398,-0.4056,-0.8464,1.0,LAYING,LAKSH
8.030546,0.3412,-0.4035,-0.8457,1.0,LAYING,LAKSH
8.065623,0.3386,-0.4071,-0.8461,1.0,LAYING,LAKSH
8.07977,0.3414,-0.4056,-0.8452,1.0,LAYING,LAKSH
8.09418,0.3375,-0.4061,-0.8447,1.0,LAYING,LAKSH
8.111129,0.3358,-0.4044,-0.8469,1.0,LAYING,LAKSH
8.14497,0.3334,-0.4061,-0.8557,1.0,LAYING,LAKSH
8.167458,0.3419,-0.4079,-0.8533,1.01,LAYING,LAKSH
8.179816,0.3412,-0.4049,-0.8482,1.0,LAYING,LAKSH
8.194074,0.3391,-0.4024,-0.8384,0.99,LAYING,LAKSH
8.226767,0.3258,-0.3995,-0.8479,0.99,LAYING,LAKSH
8.244869,0.3232,-0.4007,-0.8625,1.0,LAYING,LAKSH
8.265028,0.3207,-0.4066,-0.8594,1.0,LAYING,LAKSH
8.276501,0.3209,-0.4081,-0.8574,1.0,LAYING,LAKSH
8.293625,0.3217,-0.4076,-0.854,1.0,LAYING,LAKSH
8.326618,0.3219,-0.4049,-0.8591,1.0,LAYING,LAKSH
8.343185,0.3202,-0.4068,-0.8608,1.0,LAYING,LAKSH
8.364849,0.3227,-0.4039,-0.8566,1.0,LAYING,LAKSH
8.376308,0.3232,-0.4027,-0.8552,1.0,LAYING,LAKSH
8.393479,0.3188,-0.4019,-0.8559,1.0,LAYING,LAKSH
8.426403,0.3153,-0.4027,-0.8574,1.0,LAYING,LAKSH
8.443233,0.3158,-0.4049,-0.8589,1.0,LAYING,LAKSH
8.468711,0.3144,-0.4054,-0.8569,1.0,LAYING,LAKSH
8.477661,0.3156,-0.4047,-0.8566,1.0,LAYING,LAKSH
8.509665,0.3109,-0.401,-0.8564,1.0,LAYING,LAKSH
8.526823,0.3083,-0.4002,-0.8615,1.0,LAYING,LAKSH
8.543027,0.3065,-0.4037,-0.8643,1.0,LAYING,LAKSH
8.564411,0.307,-0.4047,-0.8667,1.0,LAYING,LAKSH
8.57584,0.308,-0.4059,-0.8674,1.01,LAYING,LAKSH
8.611897,0.3051,-0.4032,-0.861,1.0,LAYING,LAKSH
8.626465,0.3039,-0.4,-0.8622,1.0,LAYING,LAKSH
8.646353,0.3044,-0.3993,-0.8633,1.0,LAYING,LAKSH
8.659794,0.3019,-0.4014,-0.8659,1.0,LAYING,LAKSH
8.692406,0.3014,-0.4014,-0.864,1.0,LAYING,LAKSH
8.710303,0.3029,-0.403,-0.8635,1.0,LAYING,LAKSH
8.727519,0.3009,-0.3998,-0.8643,1.0,LAYING,LAKSH
8.744187,0.2985,-0.3998,-0.865,1.0,LAYING,LAKSH
8.768901,0.2955,-0.4022,-0.8662,1.0,LAYING,LAKSH
8.792874,0.2958,-0.4032,-0.8682,1.0,LAYING,LAKSH
8.809253,0.2929,-0.4035,-0.8701,1.0,LAYING,LAKSH
8.825894,0.2923,-0.4044,-0.8679,1.0,LAYING,LAKSH
8.84608,0.2918,-0.4007,-0.872,1.0,LAYING,LAKSH
8.860795,0.2904,-0.4002,-0.8752,1.01,LAYING,LAKSH
8.892595,0.2909,-0.3998,-0.8682,1.0,LAYING,LAKSH
8.910676,0.2904,-0.4017,-0.8713,1.0,LAYING,LAKSH
8.926247,0.2897,-0.4007,-0.8687,1.0,LAYING,LAKSH
8.941819,0.2902,-0.401,-0.8718,1.0,LAYING,LAKSH
8.966682,0.289,-0.4002,-0.872,1.0,LAYING,LAKSH
9.001061,0.288,-0.4007,-0.8677,1.0,LAYING,LAKSH
9.008124,0.2902,-0.4022,-0.8687,1.0,LAYING,LAKSH
9.025078,0.2906,-0.401,-0.8687,1.0,LAYING,LAKSH
9.044573,0.2911,-0.3993,-0.8708,1.0,LAYING,LAKSH
9.065996,0.2895,-0.4007,-0.8718,1.0,LAYING,LAKSH
9.092155,0.2895,-0.4019,-0.8733,1.0,LAYING,LAKSH
9.109412,0.2929,-0.4012,-0.8701,1.0,LAYING,LAKSH
9.125676,0.2927,-0.401,-0.8691,1.0,LAYING,LAKSH
9.163286,0.2931,-0.4017,-0.8671,1.0,LAYING,LAKSH
9.175693,0.2951,-0.3988,-0.8659,1.0,LAYING,LAKSH
9.192433,0.2955,-0.4024,-0.8682,1.0,LAYING,LAKSH
9.208074,0.2914,-0.4002,-0.8708,1.0,LAYING,LAKSH
9.226375,0.2941,-0.4017,-0.8731,1.01,LAYING,LAKSH
9.250738,0.3007,-0.4035,-0.874,1.01,LAYING,LAKSH
9.277035,0.3056,-0.3988,-0.8533,0.99,LAYING,LAKSH
9.291535,0.3065,-0.3954,-0.8496,0.99,LAYING,LAKSH
9.310537,0.2995,-0.3944,-0.864,1.0,LAYING,LAKSH
9.349747,0.2953,-0.4037,-0.8738,1.01,LAYING,LAKSH
9.350585,0.2953,-0.4037,-0.8738,1.01,LAYING,LAKSH
9.375212,0.298,-0.4061,-0.8633,1.0,LAYING,LAKSH
9.392836,0.3014,-0.4049,-0.8655,1.0,LAYING,LAKSH
9.408981,0.3016,-0.4054,-0.8622,1.0,LAYING,LAKSH
9.443996,0.3026,-0.4027,-0.8662,1.0,LAYING,LAKSH
9.46336,0.3053,-0.4014,-0.8662,1.0,LAYING,LAKSH
9.480332,0.3065,-0.4007,-0.864,1.0,LAYING,LAKSH
9.491521,0.307,-0.4002,-0.864,1.0,LAYING,LAKSH
9.509798,0.3072,-0.4,-0.862,1.0,LAYING,LAKSH
9.54465,0.3109,-0.4027,-0.8601,1.0,LAYING,LAKSH
9.557283,0.3129,-0.401,-0.8594,1.0,LAYING,LAKSH
9.573928,0.3144,-0.4007,-0.8596,1.0,LAYING,LAKSH
9.592981,0.3124,-0.3995,-0.8618,1.0,LAYING,LAKSH
9.625886,0.3124,-0.4005,-0.8618,1.0,LAYING,LAKSH
9.641562,0.3129,-0.4027,-0.8606,1.0,LAYING,LAKSH
9.662509,0.316,-0.4047,-0.8613,1.0,LAYING,LAKSH
9.674544,0.3195,-0.4037,-0.8603,1.0,LAYING,LAKSH
9.691807,0.3183,-0.4042,-0.854,1.0,LAYING,LAKSH
9.725666,0.3212,-0.4019,-0.8562,1.0,LAYING,LAKSH
9.743305,0.3246,-0.4022,-0.8566,1.0,LAYING,LAKSH
9.765399,0.3234,-0.4027,-0.8569,1.0,LAYING,LAKSH
9.775308,0.3276,-0.4051,-0.8589,1.0,LAYING,LAKSH
9.807413,0.3258,-0.403,-0.8538,1.0,LAYING,LAKSH
9.824769,0.327,-0.4017,-0.8542,1.0,LAYING,LAKSH
9.842235,0.3261,-0.403,-0.8552,1.0,LAYING,LAKSH
9.866704,0.3268,-0.403,-0.8538,1.0,LAYING,LAKSH
9.875085,0.3277,-0.4037,-0.8542,1.0,LAYING,LAKSH
9.908083,0.3281,-0.4019,-0.8542,1.0,LAYING,LAKSH
9.924685,0.3298,-0.4037,-0.8545,1.0,LAYING,LAKSH
9.941375,0.331,-0.403,-0.853,1.0,LAYING,LAKSH
9.964745,0.3324,-0.4051,-0.8513,1.0,LAYING,LAKSH
9.989899,0.3342,-0.4042,-0.8517,1.0,LAYING,LAKSH
10.007281,0.3339,-0.4042,-0.8501,1.0,LAYING,LAKSH
10.025262,0.3351,-0.4024,-0.8491,1.0,LAYING,LAKSH
10.04107,0.3366,-0.4035,-0.8496,1.0,LAYING,LAKSH
10.064506,0.3354,-0.4032,-0.8489,1.0,LAYING,LAKSH
10.089815,0.3375,-0.4042,-0.8477,1.0,LAYING,LAKSH
10.107065,0.3373,-0.4066,-0.8461,1.0,LAYING,LAKSH
10.123891,0.3373,-0.4061,-0.844,1.0,LAYING,LAKSH
0.002958,0.9617,-0.0995,-0.2713,1.0,SITTING,LAKSH
0.008805,0.9608,-0.0975,-0.2706,1.0,SITTING,LAKSH
0.026444,0.9596,-0.0993,-0.2726,1.0,SITTING,LAKSH
0.044255,0.9574,-0.0995,-0.2769,1.0,SITTING,LAKSH
0.073252,0.9564,-0.1014,-0.2791,1.0,SITTING,LAKSH
0.089554,0.9579,-0.1019,-0.2764,1.0,SITTING,LAKSH
0.10607,0.9608,-0.1005,-0.2755,1.0,SITTING,LAKSH
0.126225,0.9584,-0.101,-0.274,1.0,SITTING,LAKSH
0.155666,0.9571,-0.0995,-0.2743,1.0,SITTING,LAKSH
0.173561,0.9581,-0.0981,-0.2771,1.0,SITTING,LAKSH
0.190564,0.9574,-0.0986,-0.2762,1.0,SITTING,LAKSH
0.207258,0.9601,-0.0978,-0.272,1.0,SITTING,LAKSH
0.252477,0.9593,-0.0993,-0.271,1.0,SITTING,LAKSH
0.252778,0.9593,-0.0993,-0.271,1.0,SITTING,LAKSH
0.271894,0.9584,-0.1005,-0.2747,1.0,SITTING,LAKSH
0.289566,0.9603,-0.1002,-0.2752,1.0,SITTING,LAKSH
0.307039,0.9589,-0.1019,-0.2757,1.0,SITTING,LAKSH
0.346869,0.9579,-0.0998,-0.2764,1.0,SITTING,LAKSH
0.355423,0.9564,-0.0981,-0.2771,1.0,SITTING,LAKSH
0.372143,0.9566,-0.0981,-0.2775,1.0,SITTING,LAKSH
0.389836,0.9603,-0.0988,-0.2767,1.0,SITTING,LAKSH
0.426121,0.9568,-0.0978,-0.274,1.0,SITTING,LAKSH
0.43943,0.9584,-0.0993,-0.2775,1.0,SITTING,LAKSH
0.45564,0.9584,-0.0988,-0.2771,1.0,SITTING,LAKSH
0.472792,0.9566,-0.0978,-0.275,1.0,SITTING,LAKSH
0.490371,0.9564,-0.0978,-0.2782,1.0,SITTING,LAKSH
0.523788,0.9605,-0.1044,-0.2789,1.01,SITTING,LAKSH
0.554979,0.9608,-0.0954,-0.2703,1.0,SITTING,LAKSH
0.555349,0.9608,-0.0954,-0.2703,1.0,SITTING,LAKSH
0.571267,0.9605,-0.0921,-0.2706,1.0,SITTING,LAKSH
0.606714,0.954,-0.0973,-0.2813,1.0,SITTING,LAKSH
0.62308,0.9564,-0.1039,-0.2808,1.0,SITTING,LAKSH
0.652324,0.9598,-0.103,-0.2787,1.0,SITTING,LAKSH
0.652769,0.9598,-0.103,-0.2787,1.0,SITTING,LAKSH
0.672993,0.9564,-0.099,-0.2796,1.0,SITTING,LAKSH
0.705982,0.9584,-0.0995,-0.2762,1.0,SITTING,LAKSH
0.722452,0.9593,-0.0978,-0.2755,1.0,SITTING,LAKSH
0.741582,0.9574,-0.097,-0.2743,1.0,SITTING,LAKSH
0.755306,0.9598,-0.099,-0.2796,1.0,SITTING,LAKSH
0.803142,0.9593,-0.0998,-0.2799,1.0,SITTING,LAKSH
0.803669,0.9581,-0.0993,-0.2803,1.0,SITTING,LAKSH
0.825805,0.9589,-0.0983,-0.2784,1.0,SITTING,LAKSH
0.837978,0.9571,-0.0981,-0.2799,1.0,SITTING,LAKSH
0.872122,0.9568,-0.1005,-0.2803,1.0,SITTING,LAKSH
0.889941,0.9566,-0.0993,-0.2806,1.0,SITTING,LAKSH
0.905226,0.9566,-0.0993,-0.2826,1.0,SITTING,LAKSH
0.921926,0.9579,-0.0988,-0.2789,1.0,SITTING,LAKSH
0.942592,0.9593,-0.1,-0.2789,1.0,SITTING,LAKSH
0.973595,0.9568,-0.0958,-0.2779,1.0,SITTING,LAKSH
0.987827,0.9581,-0.0973,-0.2775,1.0,SITTING,LAKSH
1.004787,0.9574,-0.0998,-0.2787,1.0,SITTING,LAKSH
1.023128,0.9554,-0.0983,-0.2782,1.0,SITTING,LAKSH
1.042056,0.9577,-0.1002,-0.2787,1.0,SITTING,LAKSH
1.071871,0.9589,-0.1007,-0.2779,1.0,SITTING,LAKSH
1.087866,0.9586,-0.1002,-0.2779,1.0,SITTING,LAKSH
1.104466,0.9561,-0.0965,-0.2796,1.0,SITTING,LAKSH
1.12147,0.9564,-0.0981,-0.2779,1.0,SITTING,LAKSH
1.142835,0.9568,-0.0983,-0.2775,1.0,SITTING,LAKSH
1.171809,0.9581,-0.0988,-0.2769,1.0,SITTING,LAKSH
1.188613,0.9581,-0.0983,-0.2808,1.0,SITTING,LAKSH
1.2071,0.9577,-0.1,-0.2796,1.0,SITTING,LAKSH
1.220958,0.9568,-0.0993,-0.2794,1.0,SITTING,LAKSH
1.241806,0.9586,-0.0978,-0.2779,1.0,SITTING,LAKSH
1.271855,0.9593,-0.099,-0.2769,1.0,SITTING,LAKSH
1.288766,0.9552,-0.0983,-0.2791,1.0,SITTING,LAKSH
1.303842,0.9581,-0.1,-0.2801,1.0,SITTING,LAKSH
1.340433,0.9598,-0.1014,-0.2757,1.0,SITTING,LAKSH
1.353569,0.961,-0.0998,-0.274,1.0,SITTING,LAKSH
1.370754,0.963,-0.0921,-0.2715,1.0,SITTING,LAKSH
1.387724,0.9556,-0.0939,-0.2771,1.0,SITTING,LAKSH
1.403778,0.9533,-0.097,-0.2845,1.0,SITTING,LAKSH
1.438588,0.9589,-0.1061,-0.2833,1.01,SITTING,LAKSH
1.463162,0.9581,-0.1014,-0.2813,1.0,SITTING,LAKSH
1.478622,0.9574,-0.1002,-0.2808,1.0,SITTING,LAKSH
1.487393,0.9556,-0.1002,-0.2791,1.0,SITTING,LAKSH
1.522625,0.9571,-0.1014,-0.2784,1.0,SITTING,LAKSH
1.538115,0.9559,-0.1007,-0.2767,1.0,SITTING,LAKSH
1.559645,0.9564,-0.0986,-0.2777,1.0,SITTING,LAKSH
1.572386,0.9537,-0.1007,-0.2813,1.0,SITTING,LAKSH
1.58717,0.9574,-0.1,-0.2803,1.0,SITTING,LAKSH
1.620434,0.9579,-0.0956,-0.2811,1.0,SITTING,LAKSH
1.64599,0.9568,-0.0951,-0.2789,1.0,SITTING,LAKSH
1.655611,0.9574,-0.0963,-0.2815,1.0,SITTING,LAKSH
1.669508,0.9586,-0.0968,-0.2811,1.0,SITTING,LAKSH
1.704058,0.9586,-0.1027,-0.2794,1.0,SITTING,LAKSH
1.722287,0.9566,-0.1035,-0.2794,1.0,SITTING,LAKSH
1.73669,0.9586,-0.1042,-0.2791,1.0,SITTING,LAKSH
1.756613,0.9584,-0.101,-0.2791,1.0,SITTING,LAKSH
1.769716,0.9598,-0.1005,-0.2777,1.0,SITTING,LAKSH
1.80286,0.9584,-0.0983,-0.2784,1.0,SITTING,LAKSH
1.821189,0.9579,-0.0973,-0.2796,1.0,SITTING,LAKSH
1.841057,0.9581,-0.0973,-0.2791,1.0,SITTING,LAKSH
1.852956,0.9581,-0.099,-0.2801,1.0,SITTING,LAKSH
1.870309,0.9593,-0.0998,-0.2782,1.0,SITTING,LAKSH
1.903021,0.9568,-0.0986,-0.2831,1.0,SITTING,LAKSH
1.919586,0.9564,-0.097,-0.2815,1.0,SITTING,LAKSH
1.945904,0.9564,-0.1005,-0.2813,1.0,SITTING,LAKSH
1.957847,0.9556,-0.1012,-0.2818,1.0,SITTING,LAKSH
1.98666,0.9564,-0.1005,-0.2779,1.0,SITTING,LAKSH
2.003499,0.9568,-0.1005,-0.2789,1.0,SITTING,LAKSH
2.020656,0.9579,-0.0975,-0.2777,1.0,SITTING,LAKSH
2.037475,0.9603,-0.0951,-0.2787,1.0,SITTING,LAKSH
2.061111,0.9601,-0.0924,-0.2796,1.0,SITTING,LAKSH
2.075723,0.9591,-0.0934,-0.2828,1.0,SITTING,LAKSH
2.104527,0.9584,-0.0973,-0.2838,1.0,SITTING,LAKSH
2.119602,0.9552,-0.0981,-0.2815,1.0,SITTING,LAKSH
2.13546,0.952,-0.0978,-0.284,1.0,SITTING,LAKSH
2.156001,0.954,-0.1017,-0.285,1.0,SITTING,LAKSH
2.185213,0.961,-0.1049,-0.2755,1.01,SITTING,LAKSH
2.202963,0.9647,-0.1056,-0.2713,1.01,SITTING,LAKSH
2.21989,0.9623,-0.1,-0.2694,1.0,SITTING,LAKSH
2.23643,0.9566,-0.1005,-0.2782,1.0,SITTING,LAKSH
2.258542,0.9533,-0.1073,-0.2848,1.0,SITTING,LAKSH
2.29143,0.9586,-0.1035,-0.2826,1.0,SITTING,LAKSH
2.301846,0.9581,-0.1019,-0.2828,1.0,SITTING,LAKSH
2.318421,0.9566,-0.0995,-0.2815,1.0,SITTING,LAKSH
2.355916,0.9581,-0.0949,-0.2787,1.0,SITTING,LAKSH
2.368982,0.9556,-0.0956,-0.2787,1.0,SITTING,LAKSH
2.385056,0.9549,-0.0961,-0.2818,1.0,SITTING,LAKSH
2.402367,0.9542,-0.0988,-0.2824,1.0,SITTING,LAKSH
2.4192,0.9574,-0.1002,-0.2831,1.0,SITTING,LAKSH
2.456375,0.9579,-0.0963,-0.2803,1.0,SITTING,LAKSH
2.468392,0.9564,-0.0956,-0.2796,1.0,SITTING,LAKSH
2.484969,0.9566,-0.0963,-0.2801,1.0,SITTING,LAKSH
2.502301,0.9564,-0.097,-0.2806,1.0,SITTING,LAKSH
2.53715,0.9566,-0.0993,-0.2784,1.0,SITTING,LAKSH
2.555564,0.9574,-0.1042,-0.2803,1.0,SITTING,LAKSH
2.568713,0.9605,-0.1024,-0.2782,1.01,SITTING,LAKSH
2.584515,0.9603,-0.101,-0.2762,1.0,SITTING,LAKSH
2.601356,0.9579,-0.0946,-0.2726,1.0,SITTING,LAKSH
2.636112,0.9566,-0.1007,-0.2747,1.0,SITTING,LAKSH
2.661686,0.9579,-0.1035,-0.2767,1.0,SITTING,LAKSH
2.675449,0.9584,-0.1056,-0.2759,1.0,SITTING,LAKSH
2.685456,0.9598,-0.1027,-0.274,1.0,SITTING,LAKSH
2.701973,0.9593,-0.1012,-0.2731,1.0,SITTING,LAKSH
2.734979,0.9593,-0.1022,-0.2743,1.0,SITTING,LAKSH
2.754099,0.9581,-0.1012,-0.2757,1.0,SITTING,LAKSH
2.768261,0.9564,-0.099,-0.2757,1.0,SITTING,LAKSH
2.784782,0.9596,-0.1027,-0.2743,1.0,SITTING,LAKSH
2.817718,0.9601,-0.101,-0.2735,1.0,SITTING,LAKSH
2.835391,0.9601,-0.0978,-0.2722,1.0,SITTING,LAKSH
2.85561,0.9598,-0.097,-0.2694,1.0,SITTING,LAKSH
2.867725,0.9579,-0.0954,-0.2718,1.0,SITTING,LAKSH
2.884973,0.9577,-0.0975,-0.2743,1.0,SITTING,LAKSH
2.917565,0.9603,-0.1012,-0.2715,1.0,SITTING,LAKSH
2.934748,0.9603,-0.0986,-0.2698,1.0,SITTING,LAKSH
2.958083,0.9598,-0.101,-0.2735,1.0,SITTING,LAKSH
2.967916,0.9617,-0.101,-0.2698,1.0,SITTING,LAKSH
3.000675,0.9623,-0.0978,-0.265,1.0,SITTING,LAKSH
3.017811,0.961,-0.0954,-0.2645,1.0,SITTING,LAKSH
3.034843,0.9593,-0.0912,-0.2701,1.0,SITTING,LAKSH
3.054769,0.9581,-0.0965,-0.2718,1.0,SITTING,LAKSH
3.067542,0.9579,-0.1017,-0.272,1.0,SITTING,LAKSH
3.100741,0.9633,-0.1032,-0.264,1.0,SITTING,LAKSH
3.116904,0.9626,-0.0973,-0.2671,1.0,SITTING,LAKSH
3.134961,0.9617,-0.0995,-0.2654,1.0,SITTING,LAKSH
3.1586,0.9626,-0.1027,-0.265,1.0,SITTING,LAKSH
3.167709,0.9601,-0.1007,-0.2638,1.0,SITTING,LAKSH
3.201565,0.9613,-0.1019,-0.2664,1.0,SITTING,LAKSH
3.218074,0.9617,-0.1012,-0.265,1.0,SITTING,LAKSH
3.235764,0.9642,-0.0973,-0.261,1.0,SITTING,LAKSH
3.259409,0.9664,-0.0937,-0.2606,1.01,SITTING,LAKSH
3.285194,0.962,-0.0956,-0.2635,1.0,SITTING,LAKSH
3.300989,0.961,-0.0983,-0.2652,1.0,SITTING,LAKSH
3.318242,0.9613,-0.0981,-0.2662,1.0,SITTING,LAKSH
3.335577,0.9633,-0.0993,-0.2628,1.0,SITTING,LAKSH
3.356005,0.9626,-0.0993,-0.2657,1.0,SITTING,LAKSH
3.383046,0.961,-0.0956,-0.2645,1.0,SITTING,LAKSH
3.402005,0.962,-0.0968,-0.261,1.0,SITTING,LAKSH
3.417595,0.9623,-0.0978,-0.263,1.0,SITTING,LAKSH
3.43411,0.9623,-0.0978,-0.264,1.0,SITTING,LAKSH
3.462712,0.9633,-0.0963,-0.265,1.0,SITTING,LAKSH
3.484784,0.9613,-0.0968,-0.2635,1.0,SITTING,LAKSH
3.501349,0.9608,-0.0981,-0.2635,1.0,SITTING,LAKSH
3.518486,0.9613,-0.097,-0.2633,1.0,SITTING,LAKSH
3.554517,0.9647,-0.0978,-0.2628,1.0,SITTING,LAKSH
3.554958,0.9647,-0.0978,-0.2628,1.0,SITTING,LAKSH
3.584191,0.9591,-0.0978,-0.2666,1.0,SITTING,LAKSH
3.600297,0.9586,-0.0993,-0.2677,1.0,SITTING,LAKSH
3.616783,0.9608,-0.0986,-0.2666,1.0,SITTING,LAKSH
3.657201,0.9615,-0.1005,-0.271,1.0,SITTING,LAKSH
3.657561,0.9615,-0.1005,-0.271,1.0,SITTING,LAKSH
3.684217,0.9617,-0.1037,-0.2718,1.0,SITTING,LAKSH
3.699764,0.9601,-0.101,-0.2691,1.0,SITTING,LAKSH
3.717428,0.962,-0.097,-0.2647,1.0,SITTING,LAKSH
3.754475,0.9566,-0.0942,-0.2682,1.0,SITTING,LAKSH
3.766052,0.9559,-0.0973,-0.274,1.0,SITTING,LAKSH
3.783253,0.9593,-0.1027,-0.2745,1.0,SITTING,LAKSH
3.79925,0.9608,-0.1042,-0.2718,1.0,SITTING,LAKSH
3.817168,0.9633,-0.1022,-0.2694,1.01,SITTING,LAKSH
3.849228,0.9605,-0.1005,-0.2677,1.0,SITTING,LAKSH
3.86608,0.9586,-0.0998,-0.2687,1.0,SITTING,LAKSH
3.883055,0.9589,-0.1,-0.2687,1.0,SITTING,LAKSH
3.898855,0.9584,-0.1,-0.2694,1.0,SITTING,LAKSH
3.937812,0.9633,-0.0995,-0.2645,1.0,SITTING,LAKSH
3.948583,0.9642,-0.0988,-0.262,1.0,SITTING,LAKSH
3.966698,0.9652,-0.0937,-0.2628,1.0,SITTING,LAKSH
3.985258,0.9626,-0.0917,-0.2652,1.0,SITTING,LAKSH
4.001109,0.962,-0.0946,-0.2682,1.0,SITTING,LAKSH
4.031795,0.9568,-0.1007,-0.2703,1.0,SITTING,LAKSH
4.05516,0.962,-0.1019,-0.2682,1.0,SITTING,LAKSH
4.067261,0.961,-0.1012,-0.2687,1.0,SITTING,LAKSH
4.08533,0.9623,-0.1,-0.2684,1.0,SITTING,LAKSH
4.114655,0.9603,-0.0998,-0.2682,1.0,SITTING,LAKSH
4.132122,0.9617,-0.1007,-0.2689,1.0,SITTING,LAKSH
4.148397,0.9608,-0.0983,-0.2691,1.0,SITTING,LAKSH
4.170488,0.9591,-0.097,-0.2689,1.0,SITTING,LAKSH
4.184543,0.9598,-0.0995,-0.2691,1.0,SITTING,LAKSH
4.215131,0.9617,-0.0986,-0.2674,1.0,SITTING,LAKSH
4.231819,0.962,-0.0965,-0.2679,1.0,SITTING,LAKSH
4.249746,0.9593,-0.0986,-0.2701,1.0,SITTING,LAKSH
4.270616,0.9593,-0.0973,-0.2708,1.0,SITTING,LAKSH
4.298296,0.9608,-0.1007,-0.2713,1.0,SITTING,LAKSH
4.315036,0.961,-0.1024,-0.2689,1.0,SITTING,LAKSH
4.331935,0.9598,-0.1002,-0.2682,1.0,SITTING,LAKSH
4.348637,0.9608,-0.1007,-0.272,1.0,SITTING,LAKSH
4.369224,0.9574,-0.1002,-0.2731,1.0,SITTING,LAKSH
4.398679,0.9593,-0.1005,-0.272,1.0,SITTING,LAKSH
4.414603,0.9601,-0.0998,-0.2703,1.0,SITTING,LAKSH
4.432762,0.9589,-0.1017,-0.2735,1.0,SITTING,LAKSH
4.459018,0.9617,-0.101,-0.2682,1.0,SITTING,LAKSH
4.481989,0.9623,-0.0932,-0.2628,1.0,SITTING,LAKSH
4.499173,0.9605,-0.0937,-0.2679,1.0,SITTING,LAKSH
4.514246,0.9564,-0.0954,-0.2698,1.0,SITTING,LAKSH
4.531751,0.9591,-0.1035,-0.2735,1.0,SITTING,LAKSH
4.551343,0.9615,-0.1056,-0.2743,1.01,SITTING,LAKSH
4.582319,0.9596,-0.1002,-0.2743,1.0,SITTING,LAKSH
4.598722,0.9568,-0.0965,-0.2743,1.0,SITTING,LAKSH
4.614098,0.9579,-0.099,-0.2718,1.0,SITTING,LAKSH
4.631147,0.9598,-0.0998,-0.2684,1.0,SITTING,LAKSH
4.654792,0.9601,-0.0993,-0.2666,1.0,SITTING,LAKSH
4.681479,0.9596,-0.0988,-0.2722,1.0,SITTING,LAKSH
4.700146,0.9577,-0.0995,-0.2733,1.0,SITTING,LAKSH
4.715174,0.9601,-0.1002,-0.2718,1.0,SITTING,LAKSH
4.749877,0.962,-0.1,-0.2677,1.0,SITTING,LAKSH
4.771031,0.9601,-0.0978,-0.2701,1.0,SITTING,LAKSH
4.785107,0.9598,-0.0981,-0.2698,1.0,SITTING,LAKSH
4.798362,0.9603,-0.0988,-0.2706,1.0,SITTING,LAKSH
4.815163,0.9593,-0.1017,-0.2743,1.0,SITTING,LAKSH
4.854837,0.9596,-0.099,-0.2726,1.0,SITTING,LAKSH
4.855261,0.9596,-0.099,-0.2726,1.0,SITTING,LAKSH
4.881531,0.9593,-0.0988,-0.2703,1.0,SITTING,LAKSH
4.899359,0.9603,-0.0986,-0.2703,1.0,SITTING,LAKSH
4.93123,0.9605,-0.1005,-0.272,1.0,SITTING,LAKSH
4.948024,0.9593,-0.1002,-0.2706,1.0,SITTING,LAKSH
4.972277,0.9596,-0.0968,-0.2701,1.0,SITTING,LAKSH
4.984429,0.9593,-0.0946,-0.2708,1.0,SITTING,LAKSH
4.998053,0.9589,-0.0968,-0.2718,1.0,SITTING,LAKSH
5.030733,0.9593,-0.1005,-0.275,1.0,SITTING,LAKSH
5.047762,0.9598,-0.1019,-0.271,1.0,SITTING,LAKSH
5.069524,0.9581,-0.1002,-0.2733,1.0,SITTING,LAKSH
5.080769,0.9608,-0.0995,-0.2733,1.0,SITTING,LAKSH
5.097272,0.9596,-0.0973,-0.2743,1.0,SITTING,LAKSH
5.13044,0.9596,-0.1012,-0.2722,1.0,SITTING,LAKSH
5.146889,0.9577,-0.101,-0.2743,1.0,SITTING,LAKSH
5.170414,0.9617,-0.0978,-0.2728,1.0,SITTING,LAKSH
5.179634,0.9598,-0.0995,-0.2747,1.0,SITTING,LAKSH
