time,gFx,gFy,gFz,TgF
9.725666,0.3212,-0.4019,-0.8562,1.00
9.743305,0.3246,-0.4022,-0.8566,1.00
9.765399,0.3234,-0.4027,-0.8569,1.00
9.775308,0.3276,-0.4051,-0.8589,1.00
9.807413,0.3258,-0.4030,-0.8538,1.00
9.824769,0.3270,-0.4017,-0.8542,1.00
9.842235,0.3261,-0.4030,-0.8552,1.00
9.866704,0.3268,-0.4030,-0.8538,1.00
9.875085,0.3277,-0.4037,-0.8542,1.00
9.908083,0.3281,-0.4019,-0.8542,1.00
9.924685,0.3298,-0.4037,-0.8545,1.00
9.941375,0.3310,-0.4030,-0.8530,1.00
9.964745,0.3324,-0.4051,-0.8513,1.00
9.989899,0.3342,-0.4042,-0.8517,1.00
10.007281,0.3339,-0.4042,-0.8501,1.00
10.025262,0.3351,-0.4024,-0.8491,1.00
10.041070,0.3366,-0.4035,-0.8496,1.00
10.064506,0.3354,-0.4032,-0.8489,1.00
10.089815,0.3375,-0.4042,-0.8477,1.00
10.107065,0.3373,-0.4066,-0.8461,1.00
10.123891,0.3373,-0.4061,-0.8440,1.00
10.140371,0.3366,-0.4032,-0.8454,1.00
10.163485,0.3344,-0.4024,-0.8520,1.00
10.191534,0.3346,-0.4068,-0.8554,1.00
10.212594,0.3405,-0.4059,-0.8498,1.00
10.223901,0.3430,-0.4066,-0.8464,1.00
10.262129,0.3388,-0.3991,-0.8371,0.99
10.263360,0.3391,-0.3991,-0.8417,0.99
10.289357,0.3283,-0.4012,-0.8615,1.01
10.308561,0.3263,-0.4056,-0.8579,1.00
10.323417,0.3286,-0.4063,-0.8510,1.00
10.359573,0.3281,-0.4054,-0.8515,1.00
10.373593,0.3300,-0.4051,-0.8535,1.00
10.389325,0.3298,-0.4014,-0.8547,1.00
10.406649,0.3288,-0.4039,-0.8547,1.00
10.424465,0.3314,-0.4032,-0.8528,1.00
10.459806,0.3290,-0.4019,-0.8506,1.00
10.473151,0.3281,-0.4035,-0.8510,1.00
10.489623,0.3276,-0.4024,-0.8535,1.00
10.506160,0.3265,-0.4030,-0.8566,1.00
10.544231,0.3241,-0.4044,-0.8520,1.00
10.556003,0.3234,-0.4047,-0.8522,1.00
10.572787,0.3217,-0.4035,-0.8559,1.00
10.589794,0.3188,-0.4024,-0.8562,1.00
10.606826,0.3193,-0.4027,-0.8618,1.00
10.645626,0.3173,-0.4032,-0.8582,1.00
10.656665,0.3193,-0.4032,-0.8535,1.00
10.672387,0.3207,-0.4030,-0.8545,1.00
10.690377,0.3195,-0.4014,-0.8540,1.00
10.724446,0.3160,-0.4017,-0.8587,1.00
10.738999,0.3168,-0.4037,-0.8613,1.00
10.759606,0.3132,-0.4035,-0.8608,1.00
10.772151,0.3141,-0.4044,-0.8610,1.00
10.789575,0.3124,-0.4042,-0.8603,1.00
10.822490,0.3088,-0.4035,-0.8603,1.00
10.843476,0.3088,-0.4014,-0.8631,1.00
