time,gFx,gFy,gFz,TgF
5.132508,0.8865,0.1540,0.3518,0.97
5.150283,0.9545,0.1223,0.3196,1.01
5.171079,0.9906,0.1009,0.3189,1.05
5.198779,1.0458,0.0981,0.3628,1.11
5.215991,1.0859,0.1024,0.3718,1.15
5.232195,1.1308,0.0978,0.4060,1.21
5.266474,1.1594,0.1733,0.6220,1.33
5.287562,1.0234,0.2178,0.6345,1.22
5.303018,1.0485,0.2456,0.6184,1.24
5.315266,1.0907,0.3643,0.7104,1.35
5.333264,1.1560,0.5280,0.9516,1.59
5.365742,0.9279,0.6721,1.0461,1.55
5.387750,0.8164,0.5207,0.6545,1.17
5.400130,0.7690,0.4445,0.4918,1.02
5.415267,0.7935,0.3135,0.3291,0.91
5.432877,0.8325,0.1852,0.1754,0.87
5.465439,0.9496,0.0089,0.1334,0.96
5.487316,1.1238,-0.0331,0.2807,1.16
5.503971,0.9745,0.0399,0.3773,1.05
5.515389,0.9522,0.1019,0.4342,1.05
5.549778,0.8677,0.2866,0.4417,1.02
5.566447,0.8271,0.4012,0.3706,0.99
5.589753,0.7262,0.4552,0.3242,0.92
5.607020,0.6666,0.4379,0.3023,0.85
5.616117,0.6635,0.3914,0.2817,0.82
5.648510,0.6379,0.2129,0.3017,0.74
5.664571,0.6803,0.1662,0.3081,0.77
5.690632,0.7087,0.1361,0.3081,0.78
5.704972,0.6950,0.1723,0.3071,0.78
5.731376,0.6720,0.2605,0.2294,0.76
5.748818,0.6710,0.3115,0.1996,0.77
5.764609,0.6891,0.3369,0.2096,0.80
5.786715,0.7709,0.3695,0.2414,0.89
5.800544,0.8301,0.4019,0.2863,0.97
5.830872,0.9244,0.4762,0.3431,1.09
5.848781,0.9422,0.4767,0.5160,1.18
5.865106,1.0185,0.5451,0.6960,1.35
5.886744,1.3453,0.7300,0.6799,1.67
5.900508,1.3013,0.7973,0.5629,1.63
5.930605,0.9239,0.6816,0.5213,1.26
5.947847,0.8247,0.6111,0.4759,1.13
5.964832,0.8318,0.4479,0.4830,1.06
5.985173,0.7387,0.3045,0.5963,1.00
6.014534,0.6314,0.2686,0.5749,0.90
6.030941,0.6717,0.3243,0.4820,0.89
6.049539,0.7223,0.3467,0.4148,0.90
6.064915,0.7612,0.3259,0.3773,0.91
6.084857,0.7709,0.2649,0.3540,0.89
6.104872,0.7817,0.2312,0.3657,0.89
6.132454,0.7807,0.2165,0.3689,0.89
6.148138,0.7761,0.2239,0.3655,0.89
6.165185,0.7683,0.2244,0.3638,0.88
6.188423,0.7141,0.2321,0.3503,0.83
6.204902,0.6923,0.2461,0.3284,0.80
6.230850,0.6090,0.2388,0.3237,0.73
6.248222,0.6007,0.2307,0.3191,0.72
6.264215,0.6032,0.2295,0.3130,0.72
6.286648,0.6496,0.2009,0.3431,0.76
6.315426,0.7045,0.1401,0.4129,0.83
6.331879,0.7351,0.1268,0.4039,0.85
6.348807,0.8123,0.1352,0.3753,0.90
6.385589,0.9498,0.1332,0.4144,1.04
6.386087,0.9498,0.1332,0.4144,1.04
6.413606,1.0470,0.1559,0.4752,1.16
6.431401,1.1089,0.1752,0.5248,1.24
6.446444,1.1723,0.1955,0.5160,1.30
6.490776,1.3390,0.1086,0.4999,1.43
6.491190,1.3390,0.1086,0.4999,1.43
6.508681,1.4408,0.1340,0.5507,1.55
6.531021,1.3344,0.2192,0.7178,1.53
6.547281,1.2430,0.2319,0.6953,1.44
6.582743,1.0404,0.4999,0.6279,1.31
6.596448,0.9525,0.5288,0.7393,1.32
6.613106,0.7984,0.5817,0.7617,1.25
6.630453,0.6278,0.5600,0.6762,1.08
6.669558,0.4614,0.3758,0.2844,0.66
6.670592,0.4614,0.3758,0.2844,0.66
6.701257,0.6532,0.2434,0.2385,0.74
6.716248,0.7595,0.2155,0.2775,0.84
6.729926,0.8520,0.2123,0.3345,0.94
6.762603,1.0001,0.2087,0.5087,1.14
6.784852,0.9571,0.3089,0.6075,1.18
6.797446,0.8846,0.3711,0.6003,1.13
6.812389,0.8130,0.4523,0.5483,1.08
6.846096,0.7578,0.4767,0.3664,0.97
6.862854,0.7717,0.3998,0.3672,0.94
6.884589,0.8252,0.2817,0.3782,0.95
6.899598,0.8533,0.2160,0.3865,0.96
6.913429,0.8203,0.1901,0.3780,0.92
6.946357,0.7343,0.1933,0.3305,0.83
6.963607,0.6679,0.2034,0.2521,0.74
6.979402,0.5836,0.2021,0.1777,0.64
7.001126,0.4790,0.1782,0.0733,0.52
7.015981,0.4167,0.1408,0.0357,0.44
7.045727,0.4131,0.0968,0.0398,0.43
7.062861,0.5222,0.1428,0.0471,0.54
7.079056,0.5846,0.1943,0.0559,0.62
7.099313,0.6964,0.2566,0.1526,0.76
7.128393,0.9381,0.3013,0.2849,1.03
7.145806,1.0539,0.2898,0.3545,1.15
7.162549,1.1529,0.2659,0.4258,1.26
7.178961,1.2368,0.2316,0.4349,1.33
7.198483,1.3451,0.2141,0.4483,1.43
7.228365,1.3888,0.3490,0.4894,1.51
7.245328,1.6021,0.4496,0.5763,1.76
7.262693,1.3875,0.5376,0.5008,1.57
7.277826,1.1843,0.5473,0.5350,1.41
7.301348,0.8054,0.5178,0.1777,0.97
7.328127,0.5347,0.3429,0.2749,0.69
7.345646,0.5923,0.2683,0.3564,0.74
7.362206,0.6771,0.2258,0.4877,0.86
7.399486,0.9366,0.3550,0.5761,1.16
7.413742,0.9510,0.4228,0.4989,1.15
7.427753,0.9484,0.4308,0.4668,1.14
7.444918,0.9363,0.3956,0.4158,1.10
7.461734,0.8775,0.2730,0.3359,0.98
7.502155,0.8282,0.0523,0.2834,0.88
7.502523,0.8282,0.0523,0.2834,0.88
7.528653,0.7516,0.0360,0.2949,0.81
7.544568,0.7133,0.0760,0.2600,0.76
7.563069,0.6689,0.1445,0.2527,0.73
7.598789,0.7658,0.2666,0.3420,0.88
7.615581,0.8391,0.2901,0.3955,0.97
7.628241,0.8567,0.2922,0.4073,0.99
7.646275,0.8606,0.2920,0.4163,1.00
7.678351,0.9044,0.2393,0.3865,1.01
