time,gFx,gFy,gFz,TgF
9.299393,1.2063,0.3199,0.8294,1.50
9.310299,1.1573,0.3536,0.7810,1.44
9.343503,0.9268,0.3574,0.4388,1.09
9.360843,0.8128,0.3399,0.3743,0.96
9.381689,0.7069,0.2766,0.3326,0.83
9.399435,0.6060,0.2172,0.3853,0.75
9.410401,0.5972,0.2060,0.4209,0.76
9.445133,0.6412,0.1408,0.2138,0.69
9.459649,0.6075,0.1078,0.3068,0.69
9.481692,0.6319,0.0574,0.1481,0.65
9.497296,0.5923,0.0841,0.1918,0.63
9.526552,0.5753,0.1408,0.2763,0.65
9.543486,0.5352,0.1454,0.3264,0.64
9.559430,0.5193,0.1545,0.3545,0.65
9.581588,0.5157,0.1452,0.3443,0.64
9.596000,0.5511,0.1100,0.2851,0.63
9.625747,0.6623,0.1452,0.2814,0.73
9.642676,0.6803,0.2363,0.3396,0.80
9.660274,0.7512,0.3697,0.4495,0.95
9.679759,0.7670,0.3739,0.3841,0.94
9.696572,0.7661,0.2866,0.3203,0.88
9.726050,0.7774,0.2866,0.4002,0.92
9.743121,0.8196,0.3294,0.5795,1.06
9.759925,0.8369,0.3299,0.7818,1.19
9.779259,0.8978,0.2898,1.0686,1.43
9.809280,1.5000,0.2542,1.0733,1.86
9.825724,1.6888,0.2055,1.0959,2.02
9.844362,1.5090,0.1838,1.1527,1.91
9.859562,1.4013,0.2414,0.9616,1.72
9.879710,1.3192,0.2732,0.7178,1.53
9.909062,1.0751,0.1857,0.4693,1.19
9.925559,0.9936,0.1422,0.3396,1.06
9.942544,0.8876,0.0995,0.3054,0.94
9.959600,0.7928,0.0602,0.3633,0.87
9.979378,0.7358,0.0426,0.4092,0.84
10.009724,0.6906,0.0988,0.4757,0.84
10.025399,0.6820,0.1154,0.4640,0.83
10.041953,0.7109,0.1571,0.4544,0.86
10.059903,0.6906,0.1628,0.5096,0.87
10.093518,0.5792,0.1342,0.5504,0.81
10.108526,0.5738,0.1170,0.4826,0.76
10.125918,0.5477,0.1117,0.4466,0.72
10.141988,0.4739,0.1158,0.4309,0.65
10.182658,0.5518,0.1273,0.2807,0.63
10.183418,0.5518,0.1273,0.2807,0.63
10.209268,0.5689,0.1288,0.2830,0.65
10.225367,0.5061,0.1364,0.2785,0.59
10.241303,0.5723,0.1622,0.2013,0.63
10.283791,0.7632,0.0839,0.2502,0.81
10.300719,0.7693,-0.0006,0.2739,0.82
10.309106,0.7387,-0.0367,0.2817,0.79
10.325704,0.6710,-0.0348,0.4029,0.78
10.344901,0.8569,0.2031,0.6503,1.09
10.378383,1.2349,0.5810,0.8585,1.61
10.395694,1.4318,0.6597,0.7661,1.75
10.408523,1.4416,0.6033,0.6257,1.68
10.424932,1.3656,0.5118,0.7286,1.63
10.457875,1.3275,0.3683,1.0339,1.72
10.479742,1.2486,0.3687,1.0940,1.70
10.497620,1.1765,0.4808,0.8649,1.54
10.507703,1.0844,0.5265,0.6946,1.39
10.542113,0.9012,0.4640,0.3709,1.08
10.559005,0.8760,0.3795,0.4221,1.04
10.574614,0.8511,0.3047,0.4782,1.02
10.594276,0.8382,0.1969,0.5306,1.01
10.612309,0.7683,0.1223,0.5221,0.94
10.641863,0.7004,0.0565,0.3282,0.78
10.657125,0.6522,0.0567,0.2527,0.70
10.678167,0.5934,0.0611,0.2280,0.64
10.699969,0.5853,0.0872,0.2111,0.63
10.708255,0.5555,0.1017,0.2067,0.60
10.742176,0.4590,0.1315,0.2297,0.53
10.759080,0.4436,0.1538,0.2294,0.52
10.775573,0.4604,0.1696,0.2329,0.54
10.795120,0.3962,0.1626,0.3007,0.52
10.811278,0.4917,0.1622,0.2145,0.56
10.842738,0.5814,0.1850,0.2414,0.66
10.858865,0.6982,0.2370,0.3433,0.81
10.875519,0.8115,0.2686,0.4273,0.96
10.896514,0.8420,0.1586,0.3902,0.94
10.918026,0.8682,0.1168,0.3462,0.94
10.941094,0.8445,0.3306,0.5625,1.07
10.958028,0.9339,0.4877,0.7818,1.31
10.974021,0.9144,0.5679,0.9531,1.44
10.997793,1.3218,0.3089,0.8629,1.61
11.023205,1.5823,0.2160,1.1113,1.95
