time,gFx,gFy,gFz,TgF
3.810944,0.9977,-0.0599,0.0112,1.00
3.825672,0.9962,-0.0616,0.0081,1.00
3.864658,0.9992,-0.0646,0.0047,1.00
3.876363,1.0029,-0.0670,0.0056,1.01
3.892130,1.0050,-0.0672,0.0079,1.01
3.909435,1.0036,-0.0653,0.0088,1.01
3.941791,0.9999,-0.0631,0.0086,1.00
3.959950,1.0008,-0.0631,0.0086,1.00
3.980715,1.0031,-0.0663,0.0103,1.01
3.991382,1.0043,-0.0648,0.0086,1.01
4.008905,1.0008,-0.0653,0.0066,1.00
4.041097,0.9984,-0.0658,0.0079,1.00
4.063089,0.9982,-0.0665,0.0100,1.00
4.074938,0.9984,-0.0660,0.0091,1.00
4.091541,1.0008,-0.0660,0.0084,1.00
4.126238,1.0024,-0.0651,0.0119,1.00
4.142990,1.0036,-0.0626,0.0115,1.01
4.159259,1.0004,-0.0631,0.0075,1.00
4.179489,0.9992,-0.0636,0.0073,1.00
4.208348,1.0001,-0.0670,0.0098,1.00
4.225178,0.9996,-0.0658,0.0071,1.00
4.241630,0.9996,-0.0672,0.0039,1.00
4.258534,1.0004,-0.0672,0.0066,1.00
4.280006,1.0013,-0.0634,0.0075,1.00
4.307385,1.0008,-0.0672,0.0054,1.00
4.325309,0.9994,-0.0660,0.0084,1.00
4.342349,0.9984,-0.0643,0.0098,1.00
4.357602,0.9992,-0.0636,0.0103,1.00
4.378263,0.9996,-0.0641,0.0093,1.00
4.408058,1.0006,-0.0602,0.0075,1.00
4.425487,1.0008,-0.0634,0.0112,1.00
4.441748,1.0048,-0.0675,0.0098,1.01
4.457198,1.0033,-0.0685,0.0088,1.01
4.480042,1.0011,-0.0680,0.0056,1.00
4.507275,1.0004,-0.0690,0.0098,1.00
4.524325,1.0020,-0.0680,0.0110,1.00
4.541093,1.0026,-0.0641,0.0095,1.00
4.563695,0.9948,-0.0599,0.0081,1.00
4.590533,0.9984,-0.0609,0.0073,1.00
4.607955,1.0038,-0.0665,0.0091,1.01
4.624278,1.0053,-0.0683,0.0119,1.01
4.643329,1.0055,-0.0655,0.0103,1.01
4.680081,1.0016,-0.0621,0.0049,1.00
4.680615,1.0016,-0.0621,0.0049,1.00
4.706566,0.9964,-0.0646,0.0086,1.00
4.724095,0.9972,-0.0663,0.0093,1.00
4.741626,0.9996,-0.0678,0.0119,1.00
4.778070,0.9984,-0.0651,0.0122,1.00
4.790859,0.9987,-0.0634,0.0115,1.00
4.807067,1.0011,-0.0621,0.0098,1.00
4.824849,0.9989,-0.0629,0.0100,1.00
4.840641,1.0004,-0.0634,0.0100,1.00
